Particle 1 x (Å), Particle 1 y (Å), Particle 1 z (Å), Particle 2 x (Å), Particle 2 y (Å), Particle 2 z (Å), Particle 3 x (Å), Particle 3 y (Å), Particle 3 z (Å)
1.32064162, 8.23638019, -14.18517956, 8.25138601, 13.22689856, -7.08804303, 25.54423511, 5.14010993, 1.61618996
1.23966651, 8.27033853, -14.18008032, 8.38072805, 13.08594130, -7.07340436, 25.61140348, 5.08446565, 1.57960704
1.16644757, 8.30955937, -14.17222082, 8.51833418, 12.98328313, -7.03282987, 25.68476686, 5.07323681, 1.55559508
1.11073069, 8.34744310, -14.16823190, 8.60815095, 12.95408532, -6.98552281, 25.74633397, 5.11130551, 1.54080515
1.07824676, 8.38430261, -14.17371844, 8.64374676, 12.99468839, -6.95291008, 25.78255529, 5.18598724, 1.53042418
1.07010772, 8.42521449, -14.19462938, 8.64961704, 13.07048854, -6.94686311, 25.79512703, 5.27439538, 1.52681153
1.08490087, 8.47563454, -14.23640651, 8.64510142, 13.14674917, -6.96359078, 25.79522678, 5.35667258, 1.53593788
1.12036279, 8.53593598, -14.30160571, 8.64256632, 13.19568022, -6.98933276, 25.79393093, 5.41996839, 1.56031099
1.17219335, 8.59852529, -14.38802368, 8.65317339, 13.19683785, -7.01052938, 25.79721644, 5.46021175, 1.59857584
1.23529983, 8.64913810, -14.48493940, 8.68152149, 13.15035979, -7.01886629, 25.80458009, 5.47788972, 1.64733132
1.30694033, 8.67964464, -14.58006228, 8.72272937, 13.07300168, -7.01395803, 25.80933741, 5.47333698, 1.70403056
1.38803982, 8.69896857, -14.66053274, 8.76716822, 12.98552083, -7.00034970, 25.80425805, 5.45013887, 1.76872557
1.47858150, 8.72752683, -14.71732610, 8.80650432, 12.90642432, -6.98300765, 25.78948580, 5.41896643, 1.84182257
1.57353589, 8.77849096, -14.74646017, 8.83372167, 12.85208111, -6.96615192, 25.77340984, 5.39298565, 1.91466782
1.66119959, 8.84940512, -14.74734781, 8.84285773, 12.84279657, -6.95041128, 25.76788959, 5.38603689, 1.96788829
1.72712339, 8.92949700, -14.71844159, 8.83271606, 12.89164693, -6.93373883, 25.77766680, 5.40321428, 1.98028610
1.75985508, 9.00431312, -14.65437219, 8.80989329, 12.99550400, -6.91487766, 25.79700063, 5.43697661, 1.94326290
1.75758228, 9.06152738, -14.54850577, 8.78792327, 13.13834104, -6.89648800, 25.81727958, 5.47298699, 1.86616348
1.72930938, 9.09744763, -14.40490859, 8.78283480, 13.30440568, -6.88453396, 25.83505108, 5.50072523, 1.76783697
1.68771546, 9.11362803, -14.24245128, 8.80203732, 13.48324195, -6.88005856, 25.85131515, 5.51418708, 1.66622826
1.64248562, 9.11358229, -14.08286688, 8.84110776, 13.66229973, -6.87423222, 25.86639415, 5.51095342, 1.57491879
1.59999976, 9.10424885, -13.94066701, 8.87495097, 13.82397143, -6.85365066, 25.87420580, 5.49014631, 1.50832885
1.56237968, 9.09327906, -13.81918082, 8.86060982, 13.94852895, -6.80796373, 25.86165190, 5.45786672, 1.47664559
1.53104506, 9.08538783, -13.71935865, 8.78072997, 14.01925235, -6.73993396, 25.81872615, 5.42578979, 1.47772147
1.50609365, 9.07912568, -13.63992283, 8.66240091, 14.03039541, -6.66706459, 25.75230548, 5.40318297, 1.49726527
1.48497696, 9.06804945, -13.57756467, 8.53738300, 13.99266679, -6.61284594, 25.68208114, 5.39259186, 1.51951749
1.46086189, 9.04089322, -13.53012188, 8.43381964, 13.93613508, -6.60208933, 25.62241998, 5.39401999, 1.53680646
1.42560177, 8.98637122, -13.50058339, 8.38040841, 13.88991899, -6.65158467, 25.57630508, 5.40830895, 1.54957113
1.37945045, 8.90429009, -13.49759736, 8.38210666, 13.86944612, -6.75651313, 25.53680040, 5.43477633, 1.56137639
1.33101535, 8.80658644, -13.52653070, 8.41940679, 13.88044309, -6.88815318, 25.49565605, 5.46971790, 1.57489963
1.28504893, 8.70435051, -13.58219741, 8.47530859, 13.92577400, -7.01422717, 25.44668991, 5.51020592, 1.59022248
1.24190903, 8.60183431, -13.65185535, 8.51758237, 14.00038809, -7.11348017, 25.38701057, 5.55719448, 1.60484876
1.20307632, 8.50136872, -13.72146057, 8.48726058, 14.09238843, -7.17103721, 25.32137649, 5.61685342, 1.61433976
1.16920945, 8.40117688, -13.78144297, 8.37076367, 14.19739672, -7.18289586, 25.26271808, 5.69384182, 1.61710888
1.14037823, 8.29663070, -13.82917102, 8.22054433, 14.30746093, -7.15321647, 25.22457013, 5.77756998, 1.62413448
1.11556321, 8.18419505, -13.86549588, 8.07714257, 14.40439751, -7.08923530, 25.21014973, 5.84501556, 1.65204205
1.09380617, 8.06557501, -13.89139968, 7.96631633, 14.47208421, -7.00645101, 25.21234238, 5.88098942, 1.70484774
1.07336524, 7.95008318, -13.90769425, 7.91051972, 14.51638651, -6.93273456, 25.22205690, 5.89043083, 1.77311447
1.05163675, 7.85134541, -13.91635288, 7.92058060, 14.55419880, -6.90461902, 25.23230875, 5.88804137, 1.84465384
1.02628898, 7.78046219, -13.92065870, 7.98234449, 14.58700726, -6.93369136, 25.23677207, 5.88900080, 1.90727095
0.99839456, 7.73929271, -13.92427279, 8.07101326, 14.60783521, -6.99951633, 25.22334109, 5.90242821, 1.94600282
0.97243281, 7.71916585, -13.92956472, 8.16878785, 14.61540101, -7.07172199, 25.17474839, 5.92485861, 1.93845505
0.95387172, 7.70807020, -13.93774820, 8.26320281, 14.61282276, -7.12726558, 25.07933433, 5.93266753, 1.87183247
0.94652810, 7.69829892, -13.94944652, 8.33776799, 14.60393574, -7.15861574, 24.94807902, 5.89087788, 1.78118722
0.95110989, 7.68813065, -13.96441861, 8.36754823, 14.59195452, -7.17099313, 24.80656625, 5.80359437, 1.70601560
0.96426440, 7.68006786, -13.98071294, 8.33723155, 14.57759261, -7.17853918, 24.67323995, 5.70881474, 1.65607280
0.98070905, 7.67947676, -13.99535610, 8.25889494, 14.55893362, -7.19724719, 24.55581035, 5.63965446, 1.61935618
0.99584850, 7.69369453, -14.00452474, 8.16327404, 14.53329787, -7.23792145, 24.45826674, 5.60544921, 1.58746367
1.00606352, 7.72990753, -14.00395514, 8.08343221, 14.49901356, -7.29879482, 24.38500168, 5.59284252, 1.56928574
1.00965791, 7.79113365, -13.98812846, 8.04319816, 14.45395376, -7.36667891, 24.34216882, 5.57927532, 1.58064928
1.00646683, 7.86891863, -13.94956145, 8.04457667, 14.39453487, -7.41832037, 24.33524832, 5.54438145, 1.62763228
0.99846756, 7.94256657, -13.88081525, 8.07468929, 14.31996913, -7.42695406, 24.36266084, 5.47640641, 1.70107960
0.99170116, 7.99136089, -13.78268435, 8.11699056, 14.23189848, -7.37827102, 24.41347456, 5.37786511, 1.78210002
0.99296196, 8.00752199, -13.66411460, 8.15171361, 14.13054233, -7.28271052, 24.46713690, 5.26416569, 1.84979895
1.00126155, 7.99818437, -13.53453759, 8.15910535, 14.01700973, -7.16481452, 24.49672724, 5.15483900, 1.88037316
1.00482116, 7.97543751, -13.40711294, 8.13341049, 13.89748720, -7.04570103, 24.49065593, 5.06295395, 1.86339449
0.99379852, 7.94792276, -13.30098043, 8.08728968, 13.77924534, -6.94276577, 24.46570374, 4.99156143, 1.81671236
0.96967630, 7.91282385, -13.23340267, 8.04556774, 13.66713998, -6.86937542, 24.44323910, 4.94229340, 1.76607197
0.93794762, 7.86440761, -13.20807570, 8.03178226, 13.56384638, -6.83546188, 24.43418030, 4.92133819, 1.73028550
0.90030756, 7.80640732, -13.20957817, 8.05670419, 13.47179483, -6.84249858, 24.44196703, 4.93245415, 1.71778667
0.85708289, 7.74786359, -13.21513801, 8.11118963, 13.39612995, -6.88783046, 24.46849286, 4.96657688, 1.72725072
0.81092620, 7.69251962, -13.20958438, 8.17426168, 13.33801771, -6.96868555, 24.51635766, 5.00575552, 1.75048266
0.76780058, 7.63829656, -13.18754556, 8.22994881, 13.29373106, -7.07930330, 24.58576922, 5.03767783, 1.77622152
0.73424253, 7.58070261, -13.15128730, 8.26925553, 13.25895203, -7.20810170, 24.67187364, 5.06008361, 1.79512605
0.71457366, 7.51641813, -13.10558795, 8.28971416, 13.22944902, -7.34196105, 24.76584522, 5.07705659, 1.80622544
0.70920420, 7.44506120, -13.05458783, 8.29182379, 13.20551056, -7.46546399, 24.85531044, 5.09412297, 1.81474200
0.71338593, 7.36588378, -13.00221901, 8.27631079, 13.19323879, -7.55693044, 24.93085467, 5.11828467, 1.82421063
0.72077235, 7.27537787, -12.95427564, 8.24461892, 13.20258634, -7.59507304, 24.98818070, 5.15839865, 1.83393908
0.72651262, 7.16837560, -12.91601288, 8.20197360, 13.23765518, -7.57428158, 25.03060463, 5.22368425, 1.84049865
0.72684918, 7.04511141, -12.88849529, 8.15757776, 13.29074494, -7.50723485, 25.06518710, 5.32147654, 1.84428955
0.71829646, 6.91773277, -12.86549721, 8.12200125, 13.34607597, -7.41238077, 25.09349803, 5.45094392, 1.85650155
0.69831781, 6.80953525, -12.83816809, 8.10253176, 13.38912882, -7.30625285, 25.11068934, 5.59750710, 1.89467509
0.66775570, 6.75238136, -12.80526051, 8.09413061, 13.41158403, -7.20355859, 25.11164731, 5.73502649, 1.96592460
0.63368385, 6.76379891, -12.77579494, 8.08141239, 13.41007731, -7.11547171, 25.09279531, 5.83112431, 2.06335363
0.60022598, 6.82311497, -12.76174596, 8.05269871, 13.38327809, -7.04981296, 25.05404328, 5.86003102, 2.16904796
0.56681927, 6.89505995, -12.76907668, 8.00841743, 13.33452638, -7.01080608, 25.00918395, 5.82974258, 2.25539260
0.53019088, 6.95963458, -12.79119669, 7.96034397, 13.27371416, -6.99973144, 24.97658676, 5.77014195, 2.28570565
0.48913419, 7.01292638, -12.81164808, 7.92531118, 13.21596329, -7.01642448, 24.96152129, 5.70555730, 2.23215256
0.44803622, 7.05422906, -12.81734470, 7.91267932, 13.17609350, -7.05750830, 24.95295762, 5.64669147, 2.09914858
0.41160383, 7.08115035, -12.80579584, 7.91827123, 13.16336435, -7.11160936, 24.93919356, 5.60016294, 1.91952675
0.38199780, 7.09111691, -12.78013936, 7.92887108, 13.18157358, -7.15884563, 24.92456613, 5.57055579, 1.73448428
0.36078035, 7.08165712, -12.74399884, 7.93176586, 13.23186408, -7.17914593, 24.92625664, 5.55701620, 1.58990503
0.35259016, 7.05059213, -12.69935844, 7.92294434, 13.30804878, -7.16339730, 24.95587484, 5.55352740, 1.52204121
0.36596628, 6.99791540, -12.64697861, 7.90822194, 13.39566727, -7.11536659, 25.01084542, 5.55316126, 1.53323724
0.40998176, 6.92570848, -12.58874500, 7.89772205, 13.47849212, -7.04573183, 25.08045680, 5.55387712, 1.59180543
0.48546891, 6.84193115, -12.53345108, 7.90289321, 13.54660059, -6.96831999, 25.15378753, 5.55863923, 1.66418071
0.57606387, 6.75673330, -12.49365674, 7.93191074, 13.60177935, -6.89890090, 25.22470617, 5.57223615, 1.73114747
0.65373497, 6.67868746, -12.47247907, 7.98824888, 13.65564312, -6.85135217, 25.28602115, 5.60028327, 1.78126374
0.69482987, 6.61817947, -12.46026433, 8.06772398, 13.71832035, -6.83035794, 25.33095920, 5.64643495, 1.80545180
0.69317641, 6.58114347, -12.44222402, 8.15681760, 13.79269137, -6.82591766, 25.35408715, 5.70541124, 1.79808094
0.65680587, 6.56426705, -12.40963447, 8.23660385, 13.87084236, -6.81774767, 25.35483011, 5.76342410, 1.76142134
0.59793329, 6.55729869, -12.36252926, 8.29151896, 13.93860700, -6.78895213, 25.33695810, 5.80799411, 1.70602660
0.52816202, 6.55095683, -12.30656325, 8.31533399, 13.98526679, -6.73299193, 25.30805689, 5.83498448, 1.65008004
0.46019662, 6.54118960, -12.25207650, 8.31470453, 14.00663422, -6.65451872, 25.27440436, 5.84803131, 1.61125479
0.41045702, 6.52938978, -12.21270460, 8.30236275, 14.00573689, -6.56806909, 25.23778504, 5.85475523, 1.59794735
0.39490142, 6.52251133, -12.20191739, 8.28658359, 13.98712245, -6.49161405, 25.19728957, 5.85935669, 1.60697070
0.41806978, 6.52501771, -12.22253537, 8.27070127, 13.95440810, -6.44089744, 25.15183410, 5.86098596, 1.63014197
0.46800204, 6.53153422, -12.26465744, 8.25368739, 13.91206723, -6.42187869, 25.10164382, 5.85804240, 1.66129370
0.52537069, 6.53220142, -12.31749285, 8.23285610, 13.86647380, -6.42933141, 25.04858898, 5.85017605, 1.69565852
0.56980697, 6.52163413, -12.37546876, 8.20505556, 13.82391218, -6.45200694, 24.99747572, 5.83979103, 1.72945653
0.57991112, 6.50235452, -12.43616644, 8.16597625, 13.78931572, -6.47538825, 24.95478963, 5.83270861, 1.76052323
0.53993869, 6.48445411, -12.49590900, 8.11073733, 13.76828134, -6.48087130, 24.92534641, 5.83714166, 1.78787124
0.44752660, 6.47997045, -12.54679018, 8.04166899, 13.76526752, -6.45637377, 24.91104513, 5.86283883, 1.81217518
0.31521074, 6.49319389, -12.58169633, 7.97458591, 13.77956795, -6.41001347, 24.90997963, 5.92018237, 1.83751195
0.16671926, 6.51360594, -12.60281294, 7.92984660, 13.81062428, -6.36288863, 24.91889723, 6.01295469, 1.86952897
0.03195400, 6.52124410, -12.62345138, 7.91778145, 13.85952871, -6.33340289, 24.93607395, 6.12824589, 1.90889379
-0.06100450, 6.50038832, -12.65341338, 7.93408478, 13.92472219, -6.32849393, 24.95753444, 6.23202240, 1.94349098
-0.09390818, 6.45184687, -12.68824085, 7.96570329, 13.99985555, -6.34468468, 24.97734917, 6.28642937, 1.95682401
-0.07523837, 6.39552281, -12.71307287, 8.00038268, 14.07562368, -6.37561590, 24.98471404, 6.27154609, 1.94317292
-0.03698813, 6.35631541, -12.71480257, 8.03225426, 14.13874003, -6.41841358, 24.96944501, 6.19931058, 1.91466889
-0.01068780, 6.34394173, -12.69380640, 8.06422301, 14.17168066, -6.47332884, 24.93462587, 6.09583494, 1.88942979
-0.00529625, 6.34878549, -12.66587935, 8.10290080, 14.15801119, -6.54032353, 24.90055205, 5.98886873, 1.88148710
-0.01150627, 6.35192250, -12.65239053, 8.15297972, 14.09509321, -6.61412434, 24.89972186, 5.90762164, 1.89770142
-0.01714866, 6.33997120, -12.66862212, 8.21099213, 13.99723236, -6.68137971, 24.95349054, 5.87102271, 1.93073995
-0.01405669, 6.30981152, -12.71643943, 8.26557602, 13.88894967, -6.73067457, 25.04800930, 5.87650870, 1.95831786
0.00022545, 6.26575238, -12.78235762, 8.30607337, 13.80115907, -6.75695653, 25.15126138, 5.90617730, 1.96256001
