Time (ps) dt = 0.005 ps, Potential energy (eV/cell) dt = 0.005 ps, Kinetic energy (eV/cell) dt = 0.005 ps, Total energy (ev/cell) dt = 0.005 ps, Time (ps) dt = 0.010 ps, Potential energy (eV/cell) dt = 0.010 ps, Kinetic energy (eV/cell) dt = 0.010 ps, Total energy (ev/cell) dt = 0.010 ps, Time (ps) dt = 0.020 ps, Potential energy (eV/cell) dt = 0.020 ps, Kinetic energy (eV/cell) dt = 0.020 ps, Total energy (ev/cell) dt = 0.020 ps
3.21500000e+00, 3.86558001e-01, 3.94411952e-01, 7.80969953e-01, 6.43000000e+00, 3.93400084e-01, 3.64617120e-01, 7.58017203e-01, 1.28600000e+01, 5.03540595e+01, 8.63395621e+05, 8.63445976e+05
3.22000000e+00, 3.88957288e-01, 3.92015800e-01, 7.80973088e-01, 6.44000000e+00, 3.74013066e-01, 3.81725463e-01, 7.55738529e-01, 1.28800000e+01, 5.30138947e+01, 8.65635167e+05, 8.65688181e+05
3.22500000e+00, 3.91776277e-01, 3.89237070e-01, 7.81013347e-01, 6.45000000e+00, 3.62757287e-01, 3.92193855e-01, 7.54951142e-01, 1.29000000e+01, 4.56649598e+01, 8.66922938e+05, 8.66968602e+05
3.23000000e+00, 3.93910430e-01, 3.87275749e-01, 7.81186179e-01, 6.46000000e+00, 3.71869206e-01, 3.84318650e-01, 7.56187856e-01, 1.29200000e+01, 5.25967157e+01, 8.67973270e+05, 8.68025866e+05
3.23500000e+00, 3.93159810e-01, 3.88076318e-01, 7.81236128e-01, 6.47000000e+00, 3.84757254e-01, 3.71697903e-01, 7.56455157e-01, 1.29400000e+01, 4.99620908e+01, 8.67447181e+05, 8.67497144e+05
3.24000000e+00, 3.88537119e-01, 3.92611052e-01, 7.81148171e-01, 6.48000000e+00, 3.94072887e-01, 3.62546028e-01, 7.56618915e-01, 1.29600000e+01, 5.69123882e+01, 8.64894870e+05, 8.64951783e+05
3.24500000e+00, 3.81525079e-01, 3.99370413e-01, 7.80895492e-01, 6.49000000e+00, 3.95567877e-01, 3.61149148e-01, 7.56717025e-01, 1.29800000e+01, 6.24878569e+01, 8.66237597e+05, 8.66300085e+05
3.25000000e+00, 3.75838728e-01, 4.04868960e-01, 7.80707689e-01, 6.50000000e+00, 3.90666572e-01, 3.65169282e-01, 7.55835854e-01, 1.30000000e+01, 5.49184855e+01, 8.67991372e+05, 8.68046290e+05
3.25500000e+00, 3.74301934e-01, 4.06373177e-01, 7.80675112e-01, 6.51000000e+00, 3.90081261e-01, 3.66121070e-01, 7.56202332e-01, 1.30200000e+01, 4.93079908e+01, 8.69023688e+05, 8.69072996e+05
3.26000000e+00, 3.77622951e-01, 4.03096534e-01, 7.80719485e-01, 6.52000000e+00, 3.89320997e-01, 3.67602498e-01, 7.56923495e-01, 1.30400000e+01, 5.17160698e+01, 8.70383703e+05, 8.70435420e+05
3.26500000e+00, 3.85184496e-01, 3.95653950e-01, 7.80838445e-01, 6.53000000e+00, 3.81008476e-01, 3.74355695e-01, 7.55364170e-01, 1.30600000e+01, 5.41675991e+01, 8.70267578e+05, 8.70321746e+05
3.27000000e+00, 3.95147176e-01, 3.85939311e-01, 7.81086487e-01, 6.54000000e+00, 3.82386029e-01, 3.72840034e-01, 7.55226063e-01, 1.30800000e+01, 5.67246223e+01, 8.69086166e+05, 8.69142891e+05
3.27500000e+00, 4.03721323e-01, 3.77624421e-01, 7.81345744e-01, 6.55000000e+00, 3.91185218e-01, 3.65615307e-01, 7.56800526e-01, 1.31000000e+01, 4.73222960e+01, 8.70260830e+05, 8.70308152e+05
3.28000000e+00, 4.06913294e-01, 3.74409096e-01, 7.81322390e-01, 6.56000000e+00, 3.85730868e-01, 3.70449104e-01, 7.56179972e-01, 1.31200000e+01, 5.01399504e+01, 8.72037479e+05, 8.72087619e+05
3.28500000e+00, 4.04597913e-01, 3.76473835e-01, 7.81071749e-01, 6.57000000e+00, 3.72321928e-01, 3.83393903e-01, 7.55715830e-01, 1.31400000e+01, 5.40879778e+01, 8.75176338e+05, 8.75230426e+05
3.29000000e+00, 4.00394655e-01, 3.80463939e-01, 7.80858594e-01, 6.58000000e+00, 3.60929741e-01, 3.94436025e-01, 7.55365766e-01, 1.31600000e+01, 5.21556419e+01, 8.78195002e+05, 8.78247158e+05
3.29500000e+00, 3.97776057e-01, 3.82991692e-01, 7.80767749e-01, 6.59000000e+00, 3.61670227e-01, 3.93588544e-01, 7.55258772e-01, 1.31800000e+01, 5.47973404e+01, 8.84315486e+05, 8.84370283e+05
3.30000000e+00, 3.97927772e-01, 3.82922514e-01, 7.80850286e-01, 6.60000000e+00, 3.74563898e-01, 3.82640657e-01, 7.57204555e-01, 1.32000000e+01, 5.56041456e+01, 8.90034285e+05, 8.90089889e+05
3.30500000e+00, 3.99712536e-01, 3.81271616e-01, 7.80984152e-01, 6.61000000e+00, 3.78023102e-01, 3.78402688e-01, 7.56425790e-01, 1.32200000e+01, 4.83082115e+01, 8.93991650e+05, 8.94039958e+05
3.31000000e+00, 4.00879569e-01, 3.80234334e-01, 7.81113904e-01, 6.62000000e+00, 3.80519039e-01, 3.75093801e-01, 7.55612839e-01, 1.32400000e+01, 5.12623437e+01, 8.95869490e+05, 8.95920753e+05
3.31500000e+00, 3.99140328e-01, 3.82043974e-01, 7.81184302e-01, 6.63000000e+00, 3.93193411e-01, 3.63106185e-01, 7.56299596e-01, 1.32600000e+01, 5.06014475e+01, 8.96139961e+05, 8.96190563e+05
3.32000000e+00, 3.93594855e-01, 3.87486393e-01, 7.81081248e-01, 6.64000000e+00, 4.06267336e-01, 3.50688857e-01, 7.56956193e-01, 1.32800000e+01, 5.15322502e+01, 9.01711986e+05, 9.01763518e+05
3.32500000e+00, 3.86023470e-01, 3.94897449e-01, 7.80920919e-01, 6.65000000e+00, 4.09062098e-01, 3.47386118e-01, 7.56448216e-01, 1.33000000e+01, 4.85233927e+01, 9.08586086e+05, 9.08634610e+05
3.33000000e+00, 3.79401981e-01, 4.01458412e-01, 7.80860393e-01, 6.66000000e+00, 4.03608538e-01, 3.53810500e-01, 7.57419038e-01, 1.33200000e+01, 5.66780615e+01, 9.09113475e+05, 9.09170153e+05
3.33500000e+00, 3.75525783e-01, 4.05365814e-01, 7.80891597e-01, 6.67000000e+00, 3.82190261e-01, 3.74002237e-01, 7.56192498e-01, 1.33400000e+01, 5.40652422e+01, 9.08956939e+05, 9.09011004e+05
3.34000000e+00, 3.74548454e-01, 4.06385039e-01, 7.80933493e-01, 6.68000000e+00, 3.63054137e-01, 3.91625357e-01, 7.54679494e-01, 1.33600000e+01, 5.20573703e+01, 9.10171841e+05, 9.10223898e+05
3.34500000e+00, 3.75708488e-01, 4.05336869e-01, 7.81045357e-01, 6.69000000e+00, 3.65322683e-01, 3.90972045e-01, 7.56294728e-01, 1.33800000e+01, 5.49481573e+01, 9.12073608e+05, 9.12128556e+05
3.35000000e+00, 3.77530473e-01, 4.03636567e-01, 7.81167040e-01, 6.70000000e+00, 3.71380807e-01, 3.84898395e-01, 7.56279202e-01, 1.34000000e+01, 5.01122183e+01, 9.15553879e+05, 9.15603991e+05
3.35500000e+00, 3.78586102e-01, 4.02601338e-01, 7.81187440e-01, 6.71000000e+00, 3.79877552e-01, 3.76069349e-01, 7.55946901e-01, 1.34200000e+01, 5.96622058e+01, 9.18901664e+05, 9.18961326e+05
3.36000000e+00, 3.78799662e-01, 4.02283332e-01, 7.81082994e-01, 6.72000000e+00, 3.92964719e-01, 3.64285337e-01, 7.57250056e-01, 1.34400000e+01, 5.69748522e+01, 9.20546448e+05, 9.20603422e+05
3.36500000e+00, 3.79603516e-01, 4.01337654e-01, 7.80941170e-01, 6.73000000e+00, 3.94942662e-01, 3.62298391e-01, 7.57241053e-01, 1.34600000e+01, 5.04150174e+01, 9.20243904e+05, 9.20294319e+05
3.37000000e+00, 3.82592420e-01, 3.98310686e-01, 7.80903106e-01, 6.74000000e+00, 3.83191603e-01, 3.73279133e-01, 7.56470736e-01, 1.34800000e+01, 4.99533470e+01, 9.18182465e+05, 9.18232418e+05
3.37500000e+00, 3.87848152e-01, 3.93127750e-01, 7.80975902e-01, 6.75000000e+00, 3.71486203e-01, 3.83808377e-01, 7.55294579e-01, 1.35000000e+01, 6.68479667e+01, 9.17907930e+05, 9.17974777e+05
3.38000000e+00, 3.93525037e-01, 3.87631645e-01, 7.81156682e-01, 6.76000000e+00, 3.77008834e-01, 3.79393713e-01, 7.56402547e-01, 1.35200000e+01, 6.19016205e+01, 9.21905964e+05, 9.21967866e+05
3.38500000e+00, 3.96752788e-01, 3.84524561e-01, 7.81277349e-01, 6.77000000e+00, 3.86586333e-01, 3.70584333e-01, 7.57170665e-01, 1.35400000e+01, 5.77524143e+01, 9.23377434e+05, 9.23435187e+05
3.39000000e+00, 3.95983542e-01, 3.85180592e-01, 7.81164135e-01, 6.78000000e+00, 3.88092722e-01, 3.68482512e-01, 7.56575234e-01, 1.35600000e+01, 5.79584933e+01, 9.21533398e+05, 9.21591356e+05
3.39500000e+00, 3.92236077e-01, 3.88760176e-01, 7.80996253e-01, 6.79000000e+00, 3.87695841e-01, 3.68595456e-01, 7.56291297e-01, 1.35800000e+01, 6.75725064e+01, 9.28491173e+05, 9.28558745e+05
3.40000000e+00, 3.87352695e-01, 3.93503654e-01, 7.80856349e-01, 6.80000000e+00, 3.88061687e-01, 3.68317605e-01, 7.56379291e-01, 1.36000000e+01, 5.37425534e+01, 9.45863925e+05, 9.45917667e+05
3.40500000e+00, 3.83094810e-01, 3.97681608e-01, 7.80776418e-01, 6.81000000e+00, 3.88965061e-01, 3.67674172e-01, 7.56639233e-01, 1.36200000e+01, 4.67862858e+01, 9.45993981e+05, 9.46040768e+05
3.41000000e+00, 3.80959637e-01, 3.99760658e-01, 7.80720295e-01, 6.82000000e+00, 3.85352761e-01, 3.72165561e-01, 7.57518322e-01, 1.36400000e+01, 7.35133065e+01, 9.48892788e+05, 9.48966302e+05
3.41500000e+00, 3.81919846e-01, 3.98816331e-01, 7.80736178e-01, 6.83000000e+00, 3.69484989e-01, 3.86423325e-01, 7.55908315e-01, 1.36600000e+01, 4.50705362e+01, 9.59984853e+05, 9.60029923e+05
3.42000000e+00, 3.85620628e-01, 3.95294676e-01, 7.80915304e-01, 6.84000000e+00, 3.63588577e-01, 3.91351233e-01, 7.54939810e-01, 1.36800000e+01, 6.75392493e+01, 9.58167182e+05, 9.58234721e+05
3.42500000e+00, 3.89712427e-01, 3.91414802e-01, 7.81127229e-01, 6.85000000e+00, 3.80823209e-01, 3.76023165e-01, 7.56846373e-01, 1.37000000e+01, 4.43034571e+01, 9.55013885e+05, 9.55058188e+05
3.43000000e+00, 3.90866588e-01, 3.90432458e-01, 7.81299045e-01, 6.86000000e+00, 3.95862529e-01, 3.62192178e-01, 7.58054706e-01, 1.37200000e+01, 5.65257588e+01, 9.53934501e+05, 9.53991027e+05
3.43500000e+00, 3.86559660e-01, 3.94695872e-01, 7.81255532e-01, 6.87000000e+00, 3.93909537e-01, 3.62254269e-01, 7.56163806e-01, 1.37400000e+01, 5.16754103e+01, 9.55587333e+05, 9.55639009e+05
3.44000000e+00, 3.77427350e-01, 4.03595307e-01, 7.81022657e-01, 6.88000000e+00, 3.97965859e-01, 3.58306053e-01, 7.56271912e-01, 1.37600000e+01, 5.16865138e+01, 9.58382784e+05, 9.58434471e+05
3.44500000e+00, 3.67357809e-01, 4.13360740e-01, 7.80718549e-01, 6.89000000e+00, 4.05990902e-01, 3.52133415e-01, 7.58124317e-01, 1.37800000e+01, 5.21667420e+01, 9.60301990e+05, 9.60354157e+05
3.45000000e+00, 3.61243811e-01, 4.19275272e-01, 7.80519084e-01, 6.90000000e+00, 3.93729414e-01, 3.64134562e-01, 7.57863976e-01, 1.38000000e+01, 4.73423869e+01, 9.61029980e+05, 9.61077323e+05
3.45500000e+00, 3.62325195e-01, 4.18186485e-01, 7.80511680e-01, 6.91000000e+00, 3.67986684e-01, 3.86393745e-01, 7.54380429e-01, 1.38200000e+01, 4.60483750e+01, 9.61980320e+05, 9.62026368e+05
3.46000000e+00, 3.70730194e-01, 4.10045022e-01, 7.80775217e-01, 6.92000000e+00, 3.72191705e-01, 3.82650266e-01, 7.54841971e-01, 1.38400000e+01, 6.08130817e+01, 9.65490071e+05, 9.65550884e+05
3.46500000e+00, 3.82800795e-01, 3.98323447e-01, 7.81124242e-01, 6.93000000e+00, 3.98858015e-01, 3.59811186e-01, 7.58669201e-01, 1.38600000e+01, 4.74968154e+01, 9.69489807e+05, 9.69537304e+05
3.47000000e+00, 3.93615834e-01, 3.87719069e-01, 7.81334902e-01, 6.94000000e+00, 3.96140724e-01, 3.62009699e-01, 7.58150423e-01, 1.38800000e+01, 5.92007105e+01, 9.70549211e+05, 9.70608411e+05
3.47500000e+00, 4.00608360e-01, 3.80716088e-01, 7.81324448e-01, 6.95000000e+00, 3.68421559e-01, 3.86637101e-01, 7.55058660e-01, 1.39000000e+01, 5.48976934e+01, 9.71950598e+05, 9.72005496e+05
3.48000000e+00, 4.04626815e-01, 3.76506077e-01, 7.81132892e-01, 6.96000000e+00, 3.59937599e-01, 3.94554890e-01, 7.54492490e-01, 1.39200000e+01, 5.11972419e+01, 9.73376679e+05, 9.73427876e+05
3.48500000e+00, 4.08247751e-01, 3.72818227e-01, 7.81065977e-01, 6.97000000e+00, 3.77844524e-01, 3.79272965e-01, 7.57117490e-01, 1.39400000e+01, 5.02165343e+01, 9.76080483e+05, 9.76130700e+05
3.49000000e+00, 4.12442052e-01, 3.68715368e-01, 7.81157420e-01, 6.98000000e+00, 3.87048379e-01, 3.70578371e-01, 7.57626750e-01, 1.39600000e+01, 5.07530279e+01, 9.77863722e+05, 9.77914475e+05
3.49500000e+00, 4.15649378e-01, 3.65712577e-01, 7.81361955e-01, 6.99000000e+00, 3.80746520e-01, 3.75313083e-01, 7.56059604e-01, 1.39800000e+01, 5.68020921e+01, 9.80274174e+05, 9.80330976e+05
3.50000000e+00, 4.14836171e-01, 3.66640202e-01, 7.81476373e-01, 7.00000000e+00, 3.81280904e-01, 3.74537876e-01, 7.55818781e-01, 1.40000000e+01, 5.63940059e+01, 9.87434996e+05, 9.87491390e+05
3.50500000e+00, 4.08347769e-01, 3.72965700e-01, 7.81313469e-01, 7.01000000e+00, 3.92595941e-01, 3.64570078e-01, 7.57166019e-01, 1.40200000e+01, 6.33507621e+01, 9.91435946e+05, 9.91499297e+05
3.51000000e+00, 3.98406704e-01, 3.82587334e-01, 7.80994039e-01, 7.02000000e+00, 3.97360221e-01, 3.59729348e-01, 7.57089568e-01, 1.40400000e+01, 5.81273498e+01, 9.93766437e+05, 9.93824564e+05
3.51500000e+00, 3.89742590e-01, 3.91046261e-01, 7.80788850e-01, 7.03000000e+00, 3.95889552e-01, 3.60019343e-01, 7.55908895e-01, 1.40600000e+01, 5.05766079e+01, 9.97083792e+05, 9.97134368e+05
3.52000000e+00, 3.85998939e-01, 3.94763809e-01, 7.80762748e-01, 7.04000000e+00, 4.00858078e-01, 3.56125411e-01, 7.56983489e-01, 1.40800000e+01, 5.38980926e+01, 9.98761186e+05, 9.98815084e+05
3.52500000e+00, 3.87896299e-01, 3.93076030e-01, 7.80972329e-01, 7.05000000e+00, 3.98349258e-01, 3.59102228e-01, 7.57451486e-01, 1.41000000e+01, 5.05533771e+01, 9.99219103e+05, 9.99269657e+05
3.53000000e+00, 3.92757075e-01, 3.88449937e-01, 7.81207011e-01, 7.06000000e+00, 3.81463694e-01, 3.75295122e-01, 7.56758815e-01, 1.41200000e+01, 5.61688122e+01, 9.98894949e+05, 9.98951118e+05
3.53500000e+00, 3.96386575e-01, 3.84997455e-01, 7.81384030e-01, 7.07000000e+00, 3.61927168e-01, 3.93535664e-01, 7.55462832e-01, 1.41400000e+01, 5.21026727e+01, 1.00000132e+06, 1.00005343e+06
3.54000000e+00, 3.95657291e-01, 3.85724272e-01, 7.81381563e-01, 7.08000000e+00, 3.59609901e-01, 3.95180098e-01, 7.54789999e-01, 1.41600000e+01, 6.11404512e+01, 1.00195265e+06, 1.00201380e+06
3.54500000e+00, 3.90779305e-01, 3.90409431e-01, 7.81188736e-01, 7.09000000e+00, 3.80767473e-01, 3.75603540e-01, 7.56371014e-01, 1.41800000e+01, 5.51257726e+01, 1.00340680e+06, 1.00346193e+06
3.55000000e+00, 3.84658092e-01, 3.96288798e-01, 7.80946890e-01, 7.10000000e+00, 4.01661339e-01, 3.55773417e-01, 7.57434756e-01, 1.42000000e+01, 5.81908957e+01, 1.00442534e+06, 1.00448353e+06
3.55500000e+00, 3.80565683e-01, 4.00261278e-01, 7.80826962e-01, 7.11000000e+00, 4.02053177e-01, 3.55670874e-01, 7.57724051e-01, 1.42200000e+01, 5.40694837e+01, 1.00658208e+06, 1.00663615e+06
3.56000000e+00, 3.80254391e-01, 4.00558390e-01, 7.80812781e-01, 7.12000000e+00, 3.80845190e-01, 3.74717907e-01, 7.55563098e-01, 1.42400000e+01, 5.25637039e+01, 1.00514575e+06, 1.00519832e+06
3.56500000e+00, 3.83662374e-01, 3.97282599e-01, 7.80944973e-01, 7.13000000e+00, 3.69168332e-01, 3.85741524e-01, 7.54909856e-01, 1.42600000e+01, 5.18097435e+01, 1.00242905e+06, 1.00248086e+06
3.57000000e+00, 3.88776550e-01, 3.92338342e-01, 7.81114892e-01, 7.14000000e+00, 3.78474588e-01, 3.78108732e-01, 7.56583319e-01, 1.42800000e+01, 4.91710029e+01, 9.99914885e+05, 9.99964056e+05
3.57500000e+00, 3.92758985e-01, 3.88481802e-01, 7.81240787e-01, 7.15000000e+00, 3.86398968e-01, 3.71010670e-01, 7.57409638e-01, 1.43000000e+01, 5.48140827e+01, 9.97250557e+05, 9.97305371e+05
3.58000000e+00, 3.93386297e-01, 3.87873583e-01, 7.81259880e-01, 7.16000000e+00, 3.82062238e-01, 3.73915025e-01, 7.55977263e-01, 1.43200000e+01, 5.32071856e+01, 9.97006073e+05, 9.97059280e+05
3.58500000e+00, 3.90114237e-01, 3.91068219e-01, 7.81182457e-01, 7.17000000e+00, 3.81735791e-01, 3.74155912e-01, 7.55891703e-01, 1.43400000e+01, 5.46799401e+01, 9.98380195e+05, 9.98434875e+05
3.59000000e+00, 3.84262801e-01, 3.96767872e-01, 7.81030673e-01, 7.18000000e+00, 3.88217872e-01, 3.68695343e-01, 7.56913215e-01, 1.43600000e+01, 5.00791954e+01, 9.99652857e+05, 9.99702936e+05
3.59500000e+00, 3.78032955e-01, 4.02912090e-01, 7.80945044e-01, 7.19000000e+00, 3.86897534e-01, 3.70073759e-01, 7.56971293e-01, 1.43800000e+01, 4.66386084e+01, 9.99506552e+05, 9.99553191e+05
3.60000000e+00, 3.72912256e-01, 4.07993313e-01, 7.80905569e-01, 7.20000000e+00, 3.77139662e-01, 3.78664220e-01, 7.55803882e-01, 1.44000000e+01, 5.97620490e+01, 1.00082186e+06, 1.00088162e+06
3.60500000e+00, 3.69463936e-01, 4.11424796e-01, 7.80888732e-01, 7.21000000e+00, 3.73085959e-01, 3.83100483e-01, 7.56186442e-01, 1.44200000e+01, 5.01172802e+01, 1.00680150e+06, 1.00685162e+06
3.61000000e+00, 3.67741416e-01, 4.13168198e-01, 7.80909614e-01, 7.22000000e+00, 3.72660814e-01, 3.83480465e-01, 7.56141279e-01, 1.44400000e+01, 5.61345660e+01, 1.00708325e+06, 1.00713938e+06
3.61500000e+00, 3.67265550e-01, 4.13736740e-01, 7.81002290e-01, 7.23000000e+00, 3.74569631e-01, 3.81497644e-01, 7.56067275e-01, 1.44600000e+01, 4.95877472e+01, 1.00724745e+06, 1.00729704e+06
3.62000000e+00, 3.67012788e-01, 4.14049109e-01, 7.81061897e-01, 7.24000000e+00, 3.82080815e-01, 3.73504300e-01, 7.55585115e-01, 1.44800000e+01, 5.42210393e+01, 1.01015391e+06, 1.01020813e+06
3.62500000e+00, 3.66438744e-01, 4.14576852e-01, 7.81015597e-01, 7.25000000e+00, 3.97110457e-01, 3.59453056e-01, 7.56563513e-01, 1.45000000e+01, 6.27555808e+01, 1.01473608e+06, 1.01479884e+06
3.63000000e+00, 3.66540915e-01, 4.14349350e-01, 7.80890264e-01, 7.26000000e+00, 4.06035416e-01, 3.50448055e-01, 7.56483470e-01, 1.45200000e+01, 5.07853130e+01, 1.01888836e+06, 1.01893914e+06
3.63500000e+00, 3.69556683e-01, 4.11198219e-01, 7.80754902e-01, 7.27000000e+00, 4.06427319e-01, 3.50006601e-01, 7.56433920e-01, 1.45400000e+01, 4.72793469e+01, 1.02239412e+06, 1.02244140e+06
3.64000000e+00, 3.77240236e-01, 4.03546036e-01, 7.80786272e-01, 7.28000000e+00, 4.00119884e-01, 3.56274990e-01, 7.56394874e-01, 1.45600000e+01, 5.38543764e+01, 1.02452817e+06, 1.02458202e+06
3.64500000e+00, 3.88790195e-01, 3.92243065e-01, 7.81033260e-01, 7.29000000e+00, 3.89270623e-01, 3.66957921e-01, 7.56228544e-01, 1.45800000e+01, 5.68088975e+01, 1.02753808e+06, 1.02759488e+06
3.65000000e+00, 4.00610702e-01, 3.80683635e-01, 7.81294337e-01, 7.30000000e+00, 3.77046052e-01, 3.79119086e-01, 7.56165138e-01, 1.46000000e+01, 5.49864136e+01, 1.03170999e+06, 1.03176498e+06
3.65500000e+00, 4.08781668e-01, 3.72625549e-01, 7.81407217e-01, 7.31000000e+00, 3.66693502e-01, 3.89119566e-01, 7.55813068e-01, 1.46200000e+01, 5.32673783e+01, 1.03235814e+06, 1.03241141e+06
3.66000000e+00, 4.11432598e-01, 3.69991580e-01, 7.81424179e-01, 7.32000000e+00, 3.63428878e-01, 3.92559184e-01, 7.55988062e-01, 1.46400000e+01, 5.80482872e+01, 1.03295418e+06, 1.03301223e+06
3.66500000e+00, 4.08889134e-01, 3.72423542e-01, 7.81312676e-01, 7.33000000e+00, 3.64895912e-01, 3.91187226e-01, 7.56083138e-01, 1.46600000e+01, 5.44699990e+01, 1.03499396e+06, 1.03504843e+06
3.67000000e+00, 4.03119760e-01, 3.78099202e-01, 7.81218962e-01, 7.34000000e+00, 3.68684394e-01, 3.87314986e-01, 7.55999379e-01, 1.46800000e+01, 5.26124508e+01, 1.03674407e+06, 1.03679669e+06
3.67500000e+00, 3.96335187e-01, 3.84774217e-01, 7.81109404e-01, 7.35000000e+00, 3.76742116e-01, 3.78682439e-01, 7.55424555e-01, 1.47000000e+01, 4.94316025e+01, 1.03681298e+06, 1.03686242e+06
3.68000000e+00, 3.90468012e-01, 3.90542749e-01, 7.81010761e-01, 7.36000000e+00, 3.94023624e-01, 3.62068047e-01, 7.56091671e-01, 1.47200000e+01, 4.85263368e+01, 1.03694645e+06, 1.03699497e+06
3.68500000e+00, 3.86601179e-01, 3.94466886e-01, 7.81068064e-01, 7.37000000e+00, 4.05486870e-01, 3.52332203e-01, 7.57819073e-01, 1.47400000e+01, 5.31028708e+01, 1.03757237e+06, 1.03762548e+06
3.69000000e+00, 3.84320200e-01, 3.96771126e-01, 7.81091326e-01, 7.38000000e+00, 3.90959150e-01, 3.65270605e-01, 7.56229754e-01, 1.47600000e+01, 4.65838652e+01, 1.03744391e+06, 1.03749049e+06
3.69500000e+00, 3.83542633e-01, 3.97444197e-01, 7.80986830e-01, 7.39000000e+00, 3.74373037e-01, 3.80614027e-01, 7.54987065e-01, 1.47800000e+01, 5.29870716e+01, 1.03709681e+06, 1.03714980e+06
3.70000000e+00, 3.85724185e-01, 3.95108931e-01, 7.80833116e-01, 7.40000000e+00, 3.77055392e-01, 3.78439729e-01, 7.55495121e-01, 1.48000000e+01, 4.93408070e+01, 1.03852601e+06, 1.03857535e+06
3.70500000e+00, 3.92385926e-01, 3.88529191e-01, 7.80915117e-01, 7.41000000e+00, 3.91888831e-01, 3.64665733e-01, 7.56554563e-01, 1.48200000e+01, 5.55729138e+01, 1.04070248e+06, 1.04075806e+06
3.71000000e+00, 4.02078130e-01, 3.79092352e-01, 7.81170482e-01, 7.42000000e+00, 4.00349193e-01, 3.57294620e-01, 7.57643813e-01, 1.48400000e+01, 4.62164697e+01, 1.04220524e+06, 1.04225146e+06
3.71500000e+00, 4.10694084e-01, 3.70749365e-01, 7.81443448e-01, 7.43000000e+00, 3.87913791e-01, 3.68309509e-01, 7.56223300e-01, 1.48600000e+01, 5.11966615e+01, 1.04220347e+06, 1.04225467e+06
