Imaginary time (a.u.), E_T (Hartee energy units), Number of walkers
4.76000000e+01, -2.94014678e+00, 9.86000000e+02
4.77000000e+01, -2.94517742e+00, 9.96000000e+02
4.78000000e+01, -2.94467096e+00, 9.95000000e+02
4.79000000e+01, -2.94416295e+00, 9.94000000e+02
4.80000000e+01, -2.94011624e+00, 9.86000000e+02
4.81000000e+01, -2.93602821e+00, 9.78000000e+02
4.82000000e+01, -2.93702654e+00, 9.80000000e+02
4.83000000e+01, -2.93751552e+00, 9.81000000e+02
4.84000000e+01, -2.93340148e+00, 9.73000000e+02
4.85000000e+01, -2.93337320e+00, 9.73000000e+02
4.86000000e+01, -2.93283085e+00, 9.72000000e+02
4.87000000e+01, -2.93638955e+00, 9.79000000e+02
4.88000000e+01, -2.93840650e+00, 9.83000000e+02
4.89000000e+01, -2.94244163e+00, 9.91000000e+02
4.90000000e+01, -2.94293668e+00, 9.92000000e+02
4.91000000e+01, -2.94544231e+00, 9.97000000e+02
4.92000000e+01, -2.94292542e+00, 9.92000000e+02
4.93000000e+01, -2.94392431e+00, 9.94000000e+02
4.94000000e+01, -2.93937042e+00, 9.85000000e+02
4.95000000e+01, -2.93833886e+00, 9.83000000e+02
4.96000000e+01, -2.93832154e+00, 9.83000000e+02
4.97000000e+01, -2.94033472e+00, 9.87000000e+02
4.98000000e+01, -2.94133370e+00, 9.89000000e+02
4.99000000e+01, -2.93878838e+00, 9.84000000e+02
5.00000000e+01, -2.93520259e+00, 9.77000000e+02
5.01000000e+01, -2.93415474e+00, 9.75000000e+02
5.02000000e+01, -2.93566557e+00, 9.78000000e+02
5.03000000e+01, -2.93819314e+00, 9.83000000e+02
5.04000000e+01, -2.94172400e+00, 9.90000000e+02
5.05000000e+01, -2.93765722e+00, 9.82000000e+02
5.06000000e+01, -2.93712981e+00, 9.81000000e+02
5.07000000e+01, -2.93812918e+00, 9.83000000e+02
5.08000000e+01, -2.93862066e+00, 9.84000000e+02
5.09000000e+01, -2.93554667e+00, 9.78000000e+02
5.10000000e+01, -2.93756564e+00, 9.82000000e+02
5.11000000e+01, -2.94109934e+00, 9.89000000e+02
5.12000000e+01, -2.93702758e+00, 9.81000000e+02
5.13000000e+01, -2.94005764e+00, 9.87000000e+02
5.14000000e+01, -2.94055122e+00, 9.88000000e+02
5.15000000e+01, -2.94053947e+00, 9.88000000e+02
5.16000000e+01, -2.94153887e+00, 9.90000000e+02
5.17000000e+01, -2.94203393e+00, 9.91000000e+02
5.18000000e+01, -2.93898874e+00, 9.85000000e+02
5.19000000e+01, -2.93846628e+00, 9.84000000e+02
5.20000000e+01, -2.94300313e+00, 9.93000000e+02
5.21000000e+01, -2.94450467e+00, 9.96000000e+02
5.22000000e+01, -2.94450082e+00, 9.96000000e+02
5.23000000e+01, -2.94198062e+00, 9.91000000e+02
5.24000000e+01, -2.94197198e+00, 9.91000000e+02
5.25000000e+01, -2.93943426e+00, 9.86000000e+02
5.26000000e+01, -2.94093982e+00, 9.89000000e+02
5.27000000e+01, -2.93839509e+00, 9.84000000e+02
5.28000000e+01, -2.93939502e+00, 9.86000000e+02
5.29000000e+01, -2.93632977e+00, 9.80000000e+02
5.30000000e+01, -2.93169763e+00, 9.71000000e+02
5.31000000e+01, -2.92908855e+00, 9.66000000e+02
5.32000000e+01, -2.92646126e+00, 9.61000000e+02
5.33000000e+01, -2.92276850e+00, 9.54000000e+02
5.34000000e+01, -2.92272433e+00, 9.54000000e+02
5.35000000e+01, -2.92529394e+00, 9.59000000e+02
5.36000000e+01, -2.92054027e+00, 9.50000000e+02
5.37000000e+01, -2.92259326e+00, 9.54000000e+02
5.38000000e+01, -2.92464147e+00, 9.58000000e+02
5.39000000e+01, -2.92616491e+00, 9.61000000e+02
5.40000000e+01, -2.93027311e+00, 9.69000000e+02
5.41000000e+01, -2.92921089e+00, 9.67000000e+02
5.42000000e+01, -2.93124386e+00, 9.71000000e+02
5.43000000e+01, -2.93378477e+00, 9.76000000e+02
5.44000000e+01, -2.93784406e+00, 9.84000000e+02
5.45000000e+01, -2.93884446e+00, 9.86000000e+02
5.46000000e+01, -2.93832417e+00, 9.85000000e+02
5.47000000e+01, -2.93983086e+00, 9.88000000e+02
5.48000000e+01, -2.94234381e+00, 9.93000000e+02
5.49000000e+01, -2.94082454e+00, 9.90000000e+02
5.50000000e+01, -2.94634030e+00, 1.00100000e+03
5.51000000e+01, -2.94433921e+00, 9.97000000e+02
5.52000000e+01, -2.94583873e+00, 1.00000000e+03
5.53000000e+01, -2.93878927e+00, 9.86000000e+02
5.54000000e+01, -2.94180990e+00, 9.92000000e+02
5.55000000e+01, -2.93876928e+00, 9.86000000e+02
5.56000000e+01, -2.93774135e+00, 9.84000000e+02
5.57000000e+01, -2.93924891e+00, 9.87000000e+02
5.58000000e+01, -2.93822297e+00, 9.85000000e+02
5.59000000e+01, -2.93464344e+00, 9.78000000e+02
5.60000000e+01, -2.93154661e+00, 9.72000000e+02
5.61000000e+01, -2.93254900e+00, 9.74000000e+02
5.62000000e+01, -2.93046790e+00, 9.70000000e+02
5.63000000e+01, -2.92630000e+00, 9.62000000e+02
5.64000000e+01, -2.92782242e+00, 9.65000000e+02
5.65000000e+01, -2.93243243e+00, 9.74000000e+02
5.66000000e+01, -2.92880271e+00, 9.67000000e+02
5.67000000e+01, -2.92618105e+00, 9.62000000e+02
5.68000000e+01, -2.92614689e+00, 9.62000000e+02
5.69000000e+01, -2.92455109e+00, 9.59000000e+02
5.70000000e+01, -2.92399266e+00, 9.58000000e+02
5.71000000e+01, -2.92343283e+00, 9.57000000e+02
5.72000000e+01, -2.92391653e+00, 9.58000000e+02
5.73000000e+01, -2.92803706e+00, 9.66000000e+02
5.74000000e+01, -2.92489160e+00, 9.60000000e+02
5.75000000e+01, -2.93003743e+00, 9.70000000e+02
5.76000000e+01, -2.92742696e+00, 9.65000000e+02
5.77000000e+01, -2.92427752e+00, 9.59000000e+02
5.78000000e+01, -2.92476235e+00, 9.60000000e+02
5.79000000e+01, -2.92576762e+00, 9.62000000e+02
5.80000000e+01, -2.92780885e+00, 9.66000000e+02
5.81000000e+01, -2.92726117e+00, 9.65000000e+02
5.82000000e+01, -2.92774837e+00, 9.66000000e+02
5.83000000e+01, -2.92668239e+00, 9.64000000e+02
5.84000000e+01, -2.93181095e+00, 9.74000000e+02
5.85000000e+01, -2.93024597e+00, 9.71000000e+02
5.86000000e+01, -2.93330091e+00, 9.77000000e+02
5.87000000e+01, -2.93071563e+00, 9.72000000e+02
5.88000000e+01, -2.93376838e+00, 9.78000000e+02
5.89000000e+01, -2.93015786e+00, 9.71000000e+02
5.90000000e+01, -2.93270094e+00, 9.76000000e+02
5.91000000e+01, -2.92856510e+00, 9.68000000e+02
5.92000000e+01, -2.93008478e+00, 9.71000000e+02
5.93000000e+01, -2.92799593e+00, 9.67000000e+02
5.94000000e+01, -2.92951643e+00, 9.70000000e+02
5.95000000e+01, -2.93257405e+00, 9.76000000e+02
5.96000000e+01, -2.93561799e+00, 9.82000000e+02
5.97000000e+01, -2.93611166e+00, 9.83000000e+02
5.98000000e+01, -2.93762092e+00, 9.86000000e+02
5.99000000e+01, -2.93912812e+00, 9.89000000e+02
6.00000000e+01, -2.93454800e+00, 9.80000000e+02
6.01000000e+01, -2.93299821e+00, 9.77000000e+02
6.02000000e+01, -2.93297885e+00, 9.77000000e+02
6.03000000e+01, -2.93754438e+00, 9.86000000e+02
6.04000000e+01, -2.94106984e+00, 9.93000000e+02
6.05000000e+01, -2.94207006e+00, 9.95000000e+02
6.06000000e+01, -2.93954702e+00, 9.90000000e+02
6.07000000e+01, -2.93548191e+00, 9.82000000e+02
6.08000000e+01, -2.92880360e+00, 9.69000000e+02
6.09000000e+01, -2.92722732e+00, 9.66000000e+02
6.10000000e+01, -2.92512422e+00, 9.62000000e+02
6.11000000e+01, -2.92613089e+00, 9.64000000e+02
6.12000000e+01, -2.92402188e+00, 9.60000000e+02
6.13000000e+01, -2.92085373e+00, 9.54000000e+02
6.14000000e+01, -2.91818788e+00, 9.49000000e+02
6.15000000e+01, -2.92598650e+00, 9.64000000e+02
6.16000000e+01, -2.92699296e+00, 9.66000000e+02
6.17000000e+01, -2.93057501e+00, 9.73000000e+02
6.18000000e+01, -2.93260411e+00, 9.77000000e+02
6.19000000e+01, -2.93207325e+00, 9.76000000e+02
6.20000000e+01, -2.92378898e+00, 9.60000000e+02
6.21000000e+01, -2.92219111e+00, 9.57000000e+02
6.22000000e+01, -2.91743128e+00, 9.48000000e+02
6.23000000e+01, -2.91844209e+00, 9.50000000e+02
6.24000000e+01, -2.92207163e+00, 9.57000000e+02
6.25000000e+01, -2.92255861e+00, 9.58000000e+02
6.26000000e+01, -2.92460762e+00, 9.62000000e+02
6.27000000e+01, -2.92405665e+00, 9.61000000e+02
6.28000000e+01, -2.92246161e+00, 9.58000000e+02
6.29000000e+01, -2.92347021e+00, 9.60000000e+02
6.30000000e+01, -2.92395832e+00, 9.61000000e+02
6.31000000e+01, -2.91974699e+00, 9.53000000e+02
6.32000000e+01, -2.92648331e+00, 9.66000000e+02
6.33000000e+01, -2.92697328e+00, 9.67000000e+02
6.34000000e+01, -2.92901076e+00, 9.71000000e+02
6.35000000e+01, -2.93309013e+00, 9.79000000e+02
6.36000000e+01, -2.93562055e+00, 9.84000000e+02
6.37000000e+01, -2.93915219e+00, 9.91000000e+02
6.38000000e+01, -2.94065643e+00, 9.94000000e+02
6.39000000e+01, -2.94014844e+00, 9.93000000e+02
6.40000000e+01, -2.94064622e+00, 9.94000000e+02
6.41000000e+01, -2.94164654e+00, 9.96000000e+02
6.42000000e+01, -2.94063839e+00, 9.94000000e+02
6.43000000e+01, -2.93608592e+00, 9.85000000e+02
6.44000000e+01, -2.93810051e+00, 9.89000000e+02
6.45000000e+01, -2.94061336e+00, 9.94000000e+02
6.46000000e+01, -2.94161372e+00, 9.96000000e+02
6.47000000e+01, -2.94261363e+00, 9.98000000e+02
6.48000000e+01, -2.94361308e+00, 1.00000000e+03
6.49000000e+01, -2.94211083e+00, 9.97000000e+02
6.50000000e+01, -2.94361077e+00, 1.00000000e+03
6.51000000e+01, -2.95006888e+00, 1.01300000e+03
6.52000000e+01, -2.95204925e+00, 1.01700000e+03
6.53000000e+01, -2.95107792e+00, 1.01500000e+03
6.54000000e+01, -2.95452576e+00, 1.02200000e+03
6.55000000e+01, -2.95061310e+00, 1.01400000e+03
6.56000000e+01, -2.95210082e+00, 1.01700000e+03
6.57000000e+01, -2.95260507e+00, 1.01800000e+03
6.58000000e+01, -2.95261865e+00, 1.01800000e+03
6.59000000e+01, -2.94967653e+00, 1.01200000e+03
6.60000000e+01, -2.95214986e+00, 1.01700000e+03
6.61000000e+01, -2.95265403e+00, 1.01800000e+03
6.62000000e+01, -2.95020567e+00, 1.01300000e+03
6.63000000e+01, -2.94823719e+00, 1.00900000e+03
6.64000000e+01, -2.94426382e+00, 1.00100000e+03
6.65000000e+01, -2.94526258e+00, 1.00300000e+03
6.66000000e+01, -2.94675812e+00, 1.00600000e+03
6.67000000e+01, -2.94477057e+00, 1.00200000e+03
6.68000000e+01, -2.94327282e+00, 9.99000000e+02
6.69000000e+01, -2.94377232e+00, 1.00000000e+03
6.70000000e+01, -2.94527007e+00, 1.00300000e+03
6.71000000e+01, -2.94377455e+00, 1.00000000e+03
6.72000000e+01, -2.93723193e+00, 9.87000000e+02
6.73000000e+01, -2.93161847e+00, 9.76000000e+02
6.74000000e+01, -2.93313495e+00, 9.79000000e+02
6.75000000e+01, -2.93515795e+00, 9.83000000e+02
6.76000000e+01, -2.93565363e+00, 9.84000000e+02
6.77000000e+01, -2.93258359e+00, 9.78000000e+02
6.78000000e+01, -2.93103106e+00, 9.75000000e+02
6.79000000e+01, -2.93305948e+00, 9.79000000e+02
6.80000000e+01, -2.93253286e+00, 9.78000000e+02
6.81000000e+01, -2.92892490e+00, 9.71000000e+02
6.82000000e+01, -2.92993210e+00, 9.73000000e+02
6.83000000e+01, -2.92991204e+00, 9.73000000e+02
6.84000000e+01, -2.92783226e+00, 9.69000000e+02
6.85000000e+01, -2.92470364e+00, 9.63000000e+02
6.86000000e+01, -2.92674867e+00, 9.67000000e+02
6.87000000e+01, -2.92620688e+00, 9.66000000e+02
6.88000000e+01, -2.93541273e+00, 9.84000000e+02
6.89000000e+01, -2.93131936e+00, 9.76000000e+02
6.90000000e+01, -2.93283626e+00, 9.79000000e+02
6.91000000e+01, -2.94092642e+00, 9.95000000e+02
6.92000000e+01, -2.94492682e+00, 1.00300000e+03
6.93000000e+01, -2.94343123e+00, 1.00000000e+03
6.94000000e+01, -2.94293098e+00, 9.99000000e+02
6.95000000e+01, -2.94492827e+00, 1.00300000e+03
6.96000000e+01, -2.94840783e+00, 1.01000000e+03
6.97000000e+01, -2.94692762e+00, 1.00700000e+03
6.98000000e+01, -2.94643585e+00, 1.00600000e+03
6.99000000e+01, -2.94544511e+00, 1.00400000e+03
7.00000000e+01, -2.94644299e+00, 1.00600000e+03
7.01000000e+01, -2.95040768e+00, 1.01400000e+03
7.02000000e+01, -2.94645718e+00, 1.00600000e+03
7.03000000e+01, -2.94546642e+00, 1.00400000e+03
7.04000000e+01, -2.94646428e+00, 1.00600000e+03
7.05000000e+01, -2.94696530e+00, 1.00700000e+03
7.06000000e+01, -2.94796231e+00, 1.00900000e+03
7.07000000e+01, -2.94548480e+00, 1.00400000e+03
7.08000000e+01, -2.94747570e+00, 1.00800000e+03
7.09000000e+01, -2.94698505e+00, 1.00700000e+03
7.10000000e+01, -2.94748624e+00, 1.00800000e+03
7.11000000e+01, -2.94699558e+00, 1.00700000e+03
7.12000000e+01, -2.94947696e+00, 1.01200000e+03
7.13000000e+01, -2.95047251e+00, 1.01400000e+03
7.14000000e+01, -2.95343212e+00, 1.02000000e+03
7.15000000e+01, -2.94802454e+00, 1.00900000e+03
7.16000000e+01, -2.94654197e+00, 1.00600000e+03
7.17000000e+01, -2.94405486e+00, 1.00100000e+03
7.18000000e+01, -2.94155180e+00, 9.96000000e+02
7.19000000e+01, -2.94154901e+00, 9.96000000e+02
7.20000000e+01, -2.94604400e+00, 1.00500000e+03
7.21000000e+01, -2.94803357e+00, 1.00900000e+03
7.22000000e+01, -2.94255891e+00, 9.98000000e+02
7.23000000e+01, -2.94004621e+00, 9.93000000e+02
7.24000000e+01, -2.93802319e+00, 9.89000000e+02
7.25000000e+01, -2.93902565e+00, 9.91000000e+02
7.26000000e+01, -2.94053075e+00, 9.94000000e+02
7.27000000e+01, -2.94203339e+00, 9.97000000e+02
7.28000000e+01, -2.94002127e+00, 9.93000000e+02
7.29000000e+01, -2.94001645e+00, 9.93000000e+02
7.30000000e+01, -2.93950785e+00, 9.92000000e+02
7.31000000e+01, -2.94050940e+00, 9.94000000e+02
7.32000000e+01, -2.93595750e+00, 9.85000000e+02
7.33000000e+01, -2.93442201e+00, 9.82000000e+02
7.34000000e+01, -2.93694899e+00, 9.87000000e+02
7.35000000e+01, -2.93643323e+00, 9.86000000e+02
7.36000000e+01, -2.93743681e+00, 9.88000000e+02
7.37000000e+01, -2.93995259e+00, 9.93000000e+02
7.38000000e+01, -2.93944405e+00, 9.92000000e+02
7.39000000e+01, -2.93994238e+00, 9.93000000e+02
7.40000000e+01, -2.94044090e+00, 9.94000000e+02
7.41000000e+01, -2.93791540e+00, 9.89000000e+02
7.42000000e+01, -2.93740212e+00, 9.88000000e+02
7.43000000e+01, -2.93281846e+00, 9.79000000e+02
7.44000000e+01, -2.93229319e+00, 9.78000000e+02
7.45000000e+01, -2.93022905e+00, 9.74000000e+02
7.46000000e+01, -2.92969776e+00, 9.73000000e+02
7.47000000e+01, -2.93173070e+00, 9.77000000e+02
7.48000000e+01, -2.93171513e+00, 9.77000000e+02
7.49000000e+01, -2.93221108e+00, 9.78000000e+02
7.50000000e+01, -2.93066013e+00, 9.75000000e+02
7.51000000e+01, -2.92961656e+00, 9.73000000e+02
7.52000000e+01, -2.92650554e+00, 9.67000000e+02
7.53000000e+01, -2.92854722e+00, 9.71000000e+02
7.54000000e+01, -2.92904234e+00, 9.72000000e+02
7.55000000e+01, -2.92540966e+00, 9.65000000e+02
7.56000000e+01, -2.93002767e+00, 9.74000000e+02
7.57000000e+01, -2.93001024e+00, 9.74000000e+02
7.58000000e+01, -2.92690324e+00, 9.68000000e+02
7.59000000e+01, -2.93048447e+00, 9.75000000e+02
7.60000000e+01, -2.92634831e+00, 9.67000000e+02
7.61000000e+01, -2.93147031e+00, 9.77000000e+02
7.62000000e+01, -2.93043043e+00, 9.75000000e+02
7.63000000e+01, -2.93551590e+00, 9.85000000e+02
7.64000000e+01, -2.93803765e+00, 9.90000000e+02
7.65000000e+01, -2.93701995e+00, 9.88000000e+02
7.66000000e+01, -2.93650573e+00, 9.87000000e+02
7.67000000e+01, -2.93700352e+00, 9.88000000e+02
7.68000000e+01, -2.93851157e+00, 9.91000000e+02
7.69000000e+01, -2.94102204e+00, 9.96000000e+02
7.70000000e+01, -2.94152119e+00, 9.97000000e+02
7.71000000e+01, -2.94302150e+00, 1.00000000e+03
7.72000000e+01, -2.94352125e+00, 1.00100000e+03
7.73000000e+01, -2.94051587e+00, 9.95000000e+02
7.74000000e+01, -2.94151665e+00, 9.97000000e+02
7.75000000e+01, -2.94151471e+00, 9.97000000e+02
7.76000000e+01, -2.94201402e+00, 9.98000000e+02
7.77000000e+01, -2.94151148e+00, 9.97000000e+02
7.78000000e+01, -2.94450955e+00, 1.00300000e+03
7.79000000e+01, -2.94401273e+00, 1.00200000e+03
7.80000000e+01, -2.94401401e+00, 1.00200000e+03
7.81000000e+01, -2.94101228e+00, 9.96000000e+02
7.82000000e+01, -2.94201272e+00, 9.98000000e+02
7.83000000e+01, -2.94201144e+00, 9.98000000e+02
7.84000000e+01, -2.93697487e+00, 9.88000000e+02
7.85000000e+01, -2.93949116e+00, 9.93000000e+02
7.86000000e+01, -2.94349874e+00, 1.00100000e+03
7.87000000e+01, -2.94349937e+00, 1.00100000e+03
7.88000000e+01, -2.94250001e+00, 9.99000000e+02
7.89000000e+01, -2.94099561e+00, 9.96000000e+02
7.90000000e+01, -2.94299708e+00, 1.00000000e+03
7.91000000e+01, -2.94399609e+00, 1.00200000e+03
7.92000000e+01, -2.94399735e+00, 1.00200000e+03
7.93000000e+01, -2.94099560e+00, 9.96000000e+02
7.94000000e+01, -2.94099307e+00, 9.96000000e+02
7.95000000e+01, -2.93998552e+00, 9.94000000e+02
7.96000000e+01, -2.94148852e+00, 9.97000000e+02
7.97000000e+01, -2.93492420e+00, 9.84000000e+02
7.98000000e+01, -2.93236695e+00, 9.79000000e+02
7.99000000e+01, -2.93591601e+00, 9.86000000e+02
8.00000000e+01, -2.93081030e+00, 9.76000000e+02
8.01000000e+01, -2.93538464e+00, 9.85000000e+02
8.02000000e+01, -2.93841166e+00, 9.91000000e+02
8.03000000e+01, -2.93486170e+00, 9.84000000e+02
8.04000000e+01, -2.93637373e+00, 9.87000000e+02
8.05000000e+01, -2.93788304e+00, 9.90000000e+02
8.06000000e+01, -2.93177917e+00, 9.78000000e+02
8.07000000e+01, -2.93380618e+00, 9.82000000e+02
8.08000000e+01, -2.93481222e+00, 9.84000000e+02
8.09000000e+01, -2.93123262e+00, 9.77000000e+02
8.10000000e+01, -2.93377057e+00, 9.82000000e+02
8.11000000e+01, -2.93069499e+00, 9.76000000e+02
8.12000000e+01, -2.93170356e+00, 9.78000000e+02
8.13000000e+01, -2.93015376e+00, 9.75000000e+02
8.14000000e+01, -2.93269574e+00, 9.80000000e+02
8.15000000e+01, -2.93063834e+00, 9.76000000e+02
8.16000000e+01, -2.93521296e+00, 9.85000000e+02
8.17000000e+01, -2.93418744e+00, 9.83000000e+02
8.18000000e+01, -2.93417695e+00, 9.83000000e+02
8.19000000e+01, -2.93110523e+00, 9.77000000e+02
8.20000000e+01, -2.93057900e+00, 9.76000000e+02
8.21000000e+01, -2.92902493e+00, 9.73000000e+02
8.22000000e+01, -2.92797945e+00, 9.71000000e+02
8.23000000e+01, -2.92589757e+00, 9.67000000e+02
8.24000000e+01, -2.92794117e+00, 9.71000000e+02
8.25000000e+01, -2.92740811e+00, 9.70000000e+02
8.26000000e+01, -2.92841952e+00, 9.72000000e+02
8.27000000e+01, -2.92530634e+00, 9.66000000e+02
8.28000000e+01, -2.92735155e+00, 9.70000000e+02
8.29000000e+01, -2.92630116e+00, 9.68000000e+02
8.30000000e+01, -2.92782874e+00, 9.71000000e+02
8.31000000e+01, -2.92367448e+00, 9.63000000e+02
8.32000000e+01, -2.92209173e+00, 9.60000000e+02
8.33000000e+01, -2.91997951e+00, 9.56000000e+02
8.34000000e+01, -2.91522309e+00, 9.47000000e+02
8.35000000e+01, -2.91677189e+00, 9.50000000e+02
8.36000000e+01, -2.91726722e+00, 9.51000000e+02
8.37000000e+01, -2.91460142e+00, 9.46000000e+02
8.38000000e+01, -2.91509652e+00, 9.47000000e+02
8.39000000e+01, -2.91717151e+00, 9.51000000e+02
8.40000000e+01, -2.91503409e+00, 9.47000000e+02
8.41000000e+01, -2.91710916e+00, 9.51000000e+02
8.42000000e+01, -2.92230946e+00, 9.61000000e+02
8.43000000e+01, -2.92228584e+00, 9.61000000e+02
8.44000000e+01, -2.92485696e+00, 9.66000000e+02
8.45000000e+01, -2.92844659e+00, 9.73000000e+02
8.46000000e+01, -2.93201464e+00, 9.80000000e+02
8.47000000e+01, -2.93454723e+00, 9.85000000e+02
8.48000000e+01, -2.93301314e+00, 9.82000000e+02
8.49000000e+01, -2.93045011e+00, 9.77000000e+02
8.50000000e+01, -2.92992437e+00, 9.76000000e+02
8.51000000e+01, -2.92785669e+00, 9.72000000e+02
8.52000000e+01, -2.92629441e+00, 9.69000000e+02
8.53000000e+01, -2.92161026e+00, 9.60000000e+02
8.54000000e+01, -2.92418374e+00, 9.65000000e+02
8.55000000e+01, -2.92000053e+00, 9.57000000e+02
8.56000000e+01, -2.92465505e+00, 9.66000000e+02
8.57000000e+01, -2.92099846e+00, 9.59000000e+02
8.58000000e+01, -2.91467805e+00, 9.47000000e+02
8.59000000e+01, -2.91464631e+00, 9.47000000e+02
8.60000000e+01, -2.91090501e+00, 9.40000000e+02
8.61000000e+01, -2.91193173e+00, 9.42000000e+02
8.62000000e+01, -2.91136597e+00, 9.41000000e+02
8.63000000e+01, -2.91239226e+00, 9.43000000e+02
8.64000000e+01, -2.91288820e+00, 9.44000000e+02
8.65000000e+01, -2.91232491e+00, 9.43000000e+02
8.66000000e+01, -2.91229099e+00, 9.43000000e+02
8.67000000e+01, -2.91490121e+00, 9.48000000e+02
8.68000000e+01, -2.91750061e+00, 9.53000000e+02
8.69000000e+01, -2.92321108e+00, 9.64000000e+02
8.70000000e+01, -2.92988766e+00, 9.77000000e+02
8.71000000e+01, -2.93344391e+00, 9.84000000e+02
8.72000000e+01, -2.93596887e+00, 9.89000000e+02
8.73000000e+01, -2.93798069e+00, 9.93000000e+02
8.74000000e+01, -2.93998672e+00, 9.97000000e+02
8.75000000e+01, -2.93797495e+00, 9.93000000e+02
8.76000000e+01, -2.94048224e+00, 9.98000000e+02
8.77000000e+01, -2.93897583e+00, 9.95000000e+02
8.78000000e+01, -2.94047824e+00, 9.98000000e+02
8.79000000e+01, -2.93846907e+00, 9.94000000e+02
8.80000000e+01, -2.93493206e+00, 9.87000000e+02
8.81000000e+01, -2.93694687e+00, 9.91000000e+02
8.82000000e+01, -2.93794981e+00, 9.93000000e+02
8.83000000e+01, -2.93592766e+00, 9.89000000e+02
8.84000000e+01, -2.93490925e+00, 9.87000000e+02
8.85000000e+01, -2.93032167e+00, 9.78000000e+02
8.86000000e+01, -2.93285882e+00, 9.83000000e+02
8.87000000e+01, -2.93386541e+00, 9.85000000e+02
8.88000000e+01, -2.93131235e+00, 9.80000000e+02
8.89000000e+01, -2.93079051e+00, 9.79000000e+02
8.90000000e+01, -2.93230841e+00, 9.82000000e+02
8.91000000e+01, -2.92615059e+00, 9.70000000e+02
8.92000000e+01, -2.92716336e+00, 9.72000000e+02
8.93000000e+01, -2.92920083e+00, 9.76000000e+02
8.94000000e+01, -2.93123222e+00, 9.80000000e+02
8.95000000e+01, -2.92815029e+00, 9.74000000e+02
8.96000000e+01, -2.92607796e+00, 9.70000000e+02
8.97000000e+01, -2.92295857e+00, 9.64000000e+02
8.98000000e+01, -2.92293813e+00, 9.64000000e+02
8.99000000e+01, -2.92447132e+00, 9.67000000e+02
9.00000000e+01, -2.92548571e+00, 9.69000000e+02
9.01000000e+01, -2.92495196e+00, 9.68000000e+02
9.02000000e+01, -2.92389978e+00, 9.66000000e+02
9.03000000e+01, -2.91815436e+00, 9.55000000e+02
9.04000000e+01, -2.91708065e+00, 9.53000000e+02
9.05000000e+01, -2.91862552e+00, 9.56000000e+02
9.06000000e+01, -2.92016725e+00, 9.59000000e+02
9.07000000e+01, -2.92584664e+00, 9.70000000e+02
9.08000000e+01, -2.92582985e+00, 9.70000000e+02
9.09000000e+01, -2.92684294e+00, 9.72000000e+02
9.10000000e+01, -2.92682732e+00, 9.72000000e+02
9.11000000e+01, -2.92629705e+00, 9.71000000e+02
9.12000000e+01, -2.92833640e+00, 9.75000000e+02
9.13000000e+01, -2.92934711e+00, 9.77000000e+02
9.14000000e+01, -2.92882233e+00, 9.76000000e+02
9.15000000e+01, -2.93034357e+00, 9.79000000e+02
9.16000000e+01, -2.93033197e+00, 9.79000000e+02
9.17000000e+01, -2.93337539e+00, 9.85000000e+02
9.18000000e+01, -2.93184198e+00, 9.82000000e+02
9.19000000e+01, -2.93081272e+00, 9.80000000e+02
9.20000000e+01, -2.93334626e+00, 9.85000000e+02
9.21000000e+01, -2.93232179e+00, 9.83000000e+02
9.22000000e+01, -2.93078421e+00, 9.80000000e+02
9.23000000e+01, -2.92872826e+00, 9.76000000e+02
9.24000000e+01, -2.93279675e+00, 9.84000000e+02
9.25000000e+01, -2.92716712e+00, 9.73000000e+02
9.26000000e+01, -2.92817902e+00, 9.75000000e+02
9.27000000e+01, -2.93225117e+00, 9.83000000e+02
9.28000000e+01, -2.93730269e+00, 9.93000000e+02
9.29000000e+01, -2.93981022e+00, 9.98000000e+02
9.30000000e+01, -2.93679405e+00, 9.92000000e+02
9.31000000e+01, -2.93779678e+00, 9.94000000e+02
9.32000000e+01, -2.93324577e+00, 9.85000000e+02
9.33000000e+01, -2.92967168e+00, 9.78000000e+02
9.34000000e+01, -2.93271787e+00, 9.84000000e+02
9.35000000e+01, -2.93016211e+00, 9.79000000e+02
9.36000000e+01, -2.93168059e+00, 9.82000000e+02
