Wavelength [nm],Voltage [V],Subtract min(voltage) from voltage,Normalised voltage from subtract with respect to peak at 627.8nm,Wavelength simulation [nm],Relative intensity simulation
766.90625,0.1115638824,0.0008844,0.02496001325,,
767.0,0.1108480971,0.0001686147,0.0047587349,,
767.09375,0.1115336324,0.00085415,0.02410628145,,
767.1875,0.1109885382,0.0003090558,0.008722339284,,
767.3125,0.1119358471,0.0012563647,0.0354578014,,
767.40625,0.1111355912,0.0004561088,0.01287254827,,
767.5,0.1112960588,0.0006165764,0.01740135133,,
767.59375,0.1115959529,0.0009164705,0.02586512418,,
767.6875,0.1117648000,0.0010853176,0.030630418,,
767.8125,0.1112496882,0.0005702058,0.01609265527,,
767.90625,0.1111172059,0.0004377235,0.01235366843,,
768.0,0.1114029294,0.000723447,0.02041751097,,
768.09375,0.1110084853,0.0003290029,0.009285297086,,
768.1875,0.1112181206,0.0005386382,0.01520173746,,
768.3125,0.1113247735,0.0006452911,0.01821175306,,
768.40625,0.1106794824,0,0,,
768.5,0.1111942765,0.0005147941,0.01452879642,,
768.59375,0.1117293676,0.0010498852,0.02963042571,,
768.6875,0.1118406324,0.00116115,0.03277060084,,
768.8125,0.1117349824,0.0010555,0.02978888962,,
768.90625,0.1109239324,0.00024445,0.006898999591,,
769.0,0.1118486912,0.0011692088,0.03299804064,,
769.09375,0.1111078147,0.0004283323,0.01208862492,,
769.1875,0.1118410294,0.001161547,0.03278180519,,
769.3125,0.1116894500,0.0010099676,0.0285038497,,
769.40625,0.1116495676,0.0009700852,0.02737826712,,
769.5,0.1112780912,0.0005986088,0.01689426004,,
769.59375,0.1110465118,0.0003670294,0.01035850145,,
769.6875,0.1112966853,0.0006172029,0.01741903275,,
769.8125,0.1111351412,0.0004556588,0.01285984813,,
769.90625,0.1114792971,0.0007998147,0.02257280134,,
770.0,0.1114015412,0.0007220588,0.02037833245,,
770.09375,0.1109037824,0.0002243,0.006330315436,,
770.1875,0.1111984412,0.0005189588,0.01464633483,,
770.3125,0.1113410794,0.000661597,0.01867194695,,
770.40625,0.1113214706,0.0006419882,0.01811853684,,
770.5,0.1111620765,0.0004825941,0.01362003068,,
770.59375,0.1110507971,0.0003713147,0.0104794435,,
770.6875,0.1116563500,0.0009768676,0.02756968367,,
770.8125,0.1113856206,0.0007061382,0.0199290127,,
770.90625,0.1118946618,0.0012151794,0.03429544767,,
771.0,0.1119586118,0.0012791294,0.03610027903,,
771.09375,0.1115718059,0.0008923235,0.02518363453,,
771.1875,0.1115126382,0.0008331558,0.02351377183,,
771.3125,0.1115948441,0.0009153617,0.02583383103,,
771.40625,0.1112420324,0.00056255,0.01587658916,,
771.5,0.1113838441,0.0007043617,0.01987887535,,
771.59375,0.1113575088,0.0006780264,0.01913562633,,
771.6875,0.1114126500,0.0007331676,0.02069185098,,
771.8125,0.1113138294,0.000634347,0.01790288277,,
771.90625,0.1115206294,0.000841147,0.02373930378,,
772.0,0.1117074382,0.0010279558,0.02901152237,,
772.09375,0.1126525912,0.0019731088,0.05568613952,,
772.1875,0.1133960235,0.0027165411,0.07666768639,,
772.3125,0.1134882824,0.0028088,0.07927146677,,
772.40625,0.1137625353,0.0030830529,0.08701157986,,
772.5,0.1140442765,0.0033647941,0.09496303179,,
772.59375,0.1148302118,0.0041507294,0.1171441212,,
772.6875,0.1149138941,0.0042344117,0.1195058482,,
772.8125,0.1149027412,0.0042232588,0.119191085,,
772.90625,0.1144774353,0.0037979529,0.1071878728,,
773.0,0.1143231765,0.0036436941,0.1028342978,,
773.09375,0.1138259824,0.0031465,0.0888022181,,
773.1875,0.1126517765,0.0019722941,0.05566314662,,
773.3125,0.1124561912,0.0017767088,0.05014323291,,
773.40625,0.1125483706,0.0018688882,0.0527447696,,
773.5,0.1124139000,0.0017344176,0.04894966788,,
773.59375,0.1115436029,0.0008641205,0.02438767427,,
773.6875,0.1118760235,0.0011965411,0.03376942753,,
773.8125,0.1116364324,0.00095695,0.02700755843,,
773.90625,0.1110880706,0.0004085882,0.0115313963,,
774.0,0.1111658059,0.0004863235,0.01372528381,,
774.09375,0.1112169412,0.0005374588,0.0151684518,,
774.1875,0.1117218882,0.0010424058,0.02941933806,,
774.3125,0.1111376500,0.0004581676,0.01293065283,,
774.40625,0.1116059471,0.0009264647,0.02614718587,,
774.5,0.1115560676,0.0008765852,0.02473945975,,
774.59375,0.1115032971,0.0008238147,0.02325014227,,
774.6875,0.1118524412,0.0011729588,0.03310387516,,
774.8125,0.1113535118,0.0006740294,0.01902282084,,
774.90625,0.1112128324,0.00053335,0.01505249103,,
775.0,0.1113303912,0.0006509088,0.01837029881,,
775.09375,0.1112875059,0.0006080235,0.01715996677,,
775.1875,0.1114192588,0.0007397764,0.0208783681,,
775.3125,0.1118317118,0.0011522294,0.03251883886,,
775.40625,0.1115569676,0.0008774852,0.02476486004,,
775.5,0.1113324912,0.0006530088,0.01842956615,,
775.59375,0.1118993824,0.0012199,0.03442867499,,
775.6875,0.1111751118,0.0004956294,0.01398791993,,
775.8125,0.1113876324,0.00070815,0.0199857908,,
775.90625,0.1114006882,0.0007212058,0.02035425862,,
776.0,0.1108648529,0.0001853705,0.005231626115,,
776.09375,0.1113001441,0.0006206617,0.01751664886,,
776.1875,0.1115265353,0.0008470529,0.02390598327,,
776.3125,0.1114437676,0.0007642852,0.02157006865,,
776.40625,0.1116497794,0.000970297,0.02738424466,,
776.5,0.1111918971,0.0005124147,0.01446164371,,
776.59375,0.1115442941,0.0008648117,0.02440718169,,
776.6875,0.1117234118,0.0010439294,0.02946233792,,
776.8125,0.1120561971,0.0013767147,0.03885438393,,
776.90625,0.1120807853,0.0014013029,0.03954832536,,
777.0,0.1130662176,0.0023867352,0.06735972661,,
777.09375,0.1135075735,0.0028280911,0.07981591059,,
777.1875,0.1153127794,0.004633297,0.130763404,,
777.3125,0.1154928647,0.0048133823,0.1358458684,,
777.40625,0.1158521500,0.0051726676,0.1459858117,,
777.5,0.1162968765,0.0056173941,0.1585371225,,
777.59375,0.1172295912,0.0065501088,0.1848606993,,
777.6875,0.1165519500,0.0058724676,0.1657359443,,
777.8125,0.1163400941,0.0056606117,0.1597568329,,
777.90625,0.1159427941,0.0052633117,0.1485440183,,
778.0,0.1157169382,0.0050374558,0.1421697914,,
778.09375,0.1142934971,0.0036140147,0.1019966698,,
778.1875,0.1136756941,0.0029962117,0.08456070073,,
778.3125,0.1127332265,0.0020537441,0.05796187239,,
778.40625,0.1124436382,0.0017641558,0.04978895538,,
778.5,0.1122562471,0.0015767647,0.04450030281,,
778.59375,0.1115641147,0.0008846323,0.02496656934,,
778.6875,0.1116017382,0.0009222558,0.02602840003,,
778.8125,0.1114848500,0.0008053676,0.02272951828,,
778.90625,0.1116687176,0.0009892352,0.02791872874,,
779.0,0.1111848118,0.0005053294,0.01426167856,,
779.09375,0.1119772294,0.001297747,0.03662571496,,
779.1875,0.1117242559,0.0010447735,0.02948616056,,
779.3125,0.1116075353,0.0009280529,0.02619200891,,
779.40625,0.1112524824,0.000573,0.01617151469,,
779.5,0.1117501176,0.0010706352,0.03021604339,,
779.59375,0.1112823324,0.00060285,0.01701395747,,
779.6875,0.1117535118,0.0010740294,0.03031183633,,
779.8125,0.1110252176,0.0003457352,0.009757525071,,
779.90625,0.1116190118,0.0009395294,0.02651590488,,
780.0,0.1114000059,0.0007205235,0.02033500238,,
780.09375,0.1113292853,0.0006498029,0.01833908751,,
780.1875,0.1111681941,0.0004887117,0.01379268488,,
780.3125,0.1115456500,0.0008661676,0.02444544863,,
780.40625,0.1111041382,0.0004246558,0.01198486476,,
780.5,0.1112310882,0.0005516058,0.01556771605,,
780.59375,0.1117809353,0.0011014529,0.03108579712,,
780.6875,0.1116122559,0.0009327735,0.02632523623,,
780.8125,0.1113589324,0.00067945,0.01917580394,,
780.90625,0.1117813824,0.0011019,0.03109841542,,
781.0,0.1115755353,0.0008960529,0.02528888767,,
781.09375,0.1113190412,0.0006395588,0.018049973,,
781.1875,0.1114936235,0.0008141411,0.02297712872,,
781.3125,0.1113858618,0.0007063794,0.01993581997,,
781.40625,0.1113038382,0.0006243558,0.01762090574,,
781.5,0.1110870500,0.0004075676,0.01150259237,,
781.59375,0.1112888735,0.0006093911,0.01719856392,,
781.6875,0.1112827176,0.0006032352,0.01702482879,,
781.8125,0.1114508882,0.0007714058,0.02177103006,,
781.90625,0.1115567794,0.000877297,0.02475954856,,
782.0,0.1109310353,0.0002515529,0.007099461462,,
782.09375,0.1119133206,0.0012338382,0.03482204638,,
782.1875,0.1118538912,0.0011744088,0.03314479784,,
782.3125,0.1112843706,0.0006048882,0.01707148065,,
782.40625,0.1115850294,0.000905547,0.02555683528,,
782.5,0.1113224235,0.0006429411,0.01814543009,,
782.59375,0.1116594735,0.0009799911,0.02765783677,,
782.6875,0.1119556059,0.0012761235,0.0360154449,,
782.8125,0.1113519559,0.0006724735,0.0189789094,,
782.90625,0.1114665324,0.00078705,0.0222125491,,
783.0,0.1111864912,0.0005070088,0.01430907549,,
783.09375,0.1116060118,0.0009265294,0.02614901187,,
783.1875,0.1119218912,0.0012424088,0.03506393047,,
783.3125,0.1121417029,0.0014622205,0.04126757469,,
783.40625,0.1119708882,0.0012914058,0.0364467502,,
783.5,0.1118476441,0.0011681617,0.03296848882,,
783.59375,0.1119642588,0.0012847764,0.0362596517,,
783.6875,0.1124726471,0.0017931647,0.05060766019,,
783.8125,0.1124220529,0.0017425705,0.04917976342,,
783.90625,0.1129215676,0.0022420852,0.06327733638,,
784.0,0.1131540324,0.00247455,0.0698380832,,
784.09375,0.1128881324,0.00220865,0.06233371016,,
784.1875,0.1130526029,0.0023731205,0.06697548521,,
784.3125,0.1127164676,0.0020369852,0.05748889369,,
784.40625,0.1128999824,0.0022205,0.06266814724,,
784.5,0.1129477029,0.0022682205,0.0640149409,,
784.59375,0.1128080765,0.0021285941,0.06007432942,,
784.6875,0.1116079882,0.0009285058,0.0262047909,,
784.8125,0.1122115088,0.0015320264,0.0432376744,,
784.90625,0.1119776500,0.0012981676,0.03663758536,,
785.0,0.1117707471,0.0010912647,0.03079826026,,
785.09375,0.1111067265,0.0004272441,0.01205791316,,
785.1875,0.1112128324,0.00053335,0.01505249103,,
785.3125,0.1119813471,0.0013018647,0.03674192691,,
785.40625,0.1109958294,0.000316347,0.008928115458,,
785.5,0.1112220735,0.0005425911,0.01531329833,,
785.59375,0.1114487235,0.0007692411,0.02170993673,,
785.6875,0.1110095294,0.000330047,0.009314764239,,
785.8125,0.1111973941,0.0005179117,0.01461678301,,
785.90625,0.1113870029,0.0007075205,0.01996802471,,
786.0,0.1112002853,0.0005208029,0.01469838001,,
786.09375,0.1116517147,0.0009722323,0.02743886374,,
786.1875,0.1113332735,0.0006537911,0.01845164464,,
786.3125,0.1110682206,0.0003887382,0.0109711789,,
786.40625,0.1114761412,0.0007966588,0.02248373383,,
786.5,0.1114253824,0.0007459,0.02105119164,,
786.59375,0.1112615147,0.0005820323,0.01642642913,,
786.6875,0.1115254000,0.0008459176,0.02387394222,,
786.8125,0.1117142206,0.0010347382,0.02920293892,,
786.90625,0.1114762000,0.0007967176,0.02248539332,,
787.0,0.1116754500,0.0009959676,0.02810873416,,
787.09375,0.1113704265,0.0006909441,0.01950019662,,
787.1875,0.1114364147,0.0007569323,0.02136255115,,
787.3125,0.1113687118,0.0006892294,0.01945180343,,
787.40625,0.1117121559,0.0010326735,0.02914466784,,
787.5,0.1115719176,0.0008924352,0.02518678699,,
787.59375,0.1116006000,0.0009211176,0.02599627714,,
787.6875,0.1112576706,0.0005781882,0.01631793887,,
787.8125,0.1109137176,0.0002342352,0.006610712003,,
787.90625,0.1114754500,0.0007959676,0.02246422642,,
788.0,0.1114126882,0.0007332058,0.02069292908,,
788.09375,0.1109360971,0.0002566147,0.007242318308,,
788.1875,0.1114816412,0.0008021588,0.0226389578,,
788.3125,0.1111786500,0.0004991676,0.01408777692,,
788.40625,0.1114014147,0.0007219323,0.02037476229,,
788.5,0.1112423588,0.0005628764,0.015885801,,
788.59375,0.1113141412,0.0006346588,0.01791168256,,
788.6875,0.1114796265,0.0008001441,0.02258209785,,
788.8125,0.1112259294,0.000546447,0.01542212162,,
788.90625,0.1118171824,0.0011377,0.03210878231,,
789.0,0.1113477853,0.0006683029,0.01886120448,,
789.09375,0.1121525500,0.0014730676,0.04157370739,,
789.1875,0.1113626441,0.0006831617,0.01928055753,,
789.3125,0.1113929500,0.0007134676,0.02013586697,,
789.40625,0.1110177941,0.0003383117,0.009548015055,,
789.5,0.1114808000,0.0008013176,0.022615217,,
789.59375,0.1114016294,0.000722147,0.02038082167,,
789.6875,0.1113635471,0.0006840647,0.01930604249,,
789.8125,0.1112671706,0.0005876882,0.01658605298,,
789.90625,0.1112509000,0.0005714176,0.01612685534,,
790.0,0.1110178500,0.0003383676,0.009549592694,,
790.09375,0.1109844853,0.0003050029,0.008607956157,,
790.1875,0.1113287971,0.0006493147,0.01832530927,,
790.3125,0.1109014029,0.0002219205,0.006263159905,,
790.40625,0.1108552235,0.0001757411,0.00495986,,
790.5,0.1113301765,0.0006506941,0.01836423944,,
790.59375,0.1115938471,0.0009143647,0.02580569315,,
790.6875,0.1109858971,0.0003064147,0.008647800737,,
790.8125,0.1116572765,0.0009777941,0.02759583185,,
790.90625,0.1111987529,0.0005192705,0.0146551318,,
791.0,0.1116064059,0.0009269235,0.02616013437,,
791.09375,0.1111283471,0.0004488647,0.01266810138,,
791.1875,0.1117191882,0.0010397058,0.0293431372,,
791.3125,0.1114182382,0.0007387558,0.02084956417,,
791.40625,0.1118286324,0.00114915,0.03243193038,,
791.5,0.1109799118,0.0003004294,0.008478880376,,
791.59375,0.1109957441,0.0003162617,0.008925708076,,
791.6875,0.1117957412,0.0011162588,0.03150365721,,
791.8125,0.1115152088,0.0008357264,0.02358632069,,
791.90625,0.1114059529,0.0007264705,0.02050284182,,
792.0,0.1112561676,0.0005766852,0.01627552039,,
792.09375,0.1112420000,0.0005625176,0.01587567475,,
792.1875,0.1114670735,0.0007875911,0.02222782032,,
792.3125,0.1116060676,0.0009265852,0.02615058669,,
792.40625,0.1110729382,0.0003934558,0.01110432155,,
792.5,0.1116203382,0.0009408558,0.02655333925,,
792.59375,0.1114256794,0.000746197,0.02105957373,,
792.6875,0.1114748206,0.0007953382,0.02244646315,,
792.8125,0.1116894206,0.0010099382,0.02850301996,,
792.90625,0.1115178971,0.0008384147,0.02366219134,,
793.0,0.1119448294,0.001265347,0.03571130471,,
793.09375,0.1114835824,0.0008041,0.02269374339,,
793.1875,0.1118453265,0.0011658441,0.03290308026,,
793.3125,0.1114525059,0.0007730235,0.02181668566,,
793.40625,0.1114230147,0.0007435323,0.02098436913,,
793.5,0.1112785176,0.0005990352,0.01690629413,,
793.59375,0.1107042647,0.0000247823,0.0006994194215,,
793.6875,0.1114782500,0.0007987676,0.02254324952,,
793.8125,0.1112494471,0.0005699647,0.01608585082,,
793.90625,0.1113975265,0.0007180441,0.02026502742,,
794.0,0.1112477588,0.0005682764,0.01603820271,,
794.09375,0.1113480412,0.0006685588,0.01886842662,,
794.1875,0.1112562294,0.000576747,0.01627726454,,
794.3125,0.1109207559,0.0002412735,0.006809350697,,
794.40625,0.1118550559,0.0011755735,0.03317766863,,
794.5,0.1116913706,0.0010118882,0.02855805391,,
794.59375,0.1117366588,0.0010571764,0.02983620189,,
794.6875,0.1110315735,0.0003520911,0.009936904705,,
794.8125,0.1116180294,0.000938547,0.02648817905,,
794.90625,0.1111300618,0.0004505794,0.01271649457,,
795.0,0.1111610206,0.0004815382,0.0135902305,,
795.09375,0.1111927382,0.0005132558,0.01448538169,,
795.1875,0.1114031588,0.0007236764,0.02042398522,,
795.3125,0.1117782588,0.0010987764,0.0310102595,,
795.40625,0.1118037235,0.0011242411,0.03172893798,,
795.5,0.1112160176,0.0005365352,0.01514238546,,
795.59375,0.1117256647,0.0010461823,0.02952592048,,
795.6875,0.1113154853,0.0006360029,0.01794961647,,
795.8125,0.1111325176,0.0004530352,0.01278580348,,
795.90625,0.1115769618,0.0008974794,0.02532914712,,
796.0,0.1111486206,0.0004691382,0.01324027102,,
796.09375,0.1114366500,0.0007571676,0.02136919191,,
796.1875,0.1111299971,0.0004505147,0.01271466857,,
796.3125,0.1110392324,0.00035975,0.01015305831,,
796.40625,0.1107889000,0.0001094176,0.003088042453,,
796.5,0.1113948735,0.0007153911,0.02019015302,,
796.59375,0.1114670500,0.0007875676,0.02222715709,,
796.6875,0.1113154941,0.0006360117,0.01794986483,,
796.8125,0.1112294176,0.0005499352,0.01552056748,,
796.90625,0.1113521088,0.0006726264,0.01898322462,,
797.0,0.1117678735,0.0010883911,0.03071715997,,
797.09375,0.1113053971,0.0006259147,0.01766490186,,
797.1875,0.1117466941,0.0010672117,0.03011942353,,
797.3125,0.1115817706,0.0009022882,0.02546486367,,
797.40625,0.1114342412,0.0007547588,0.02130120946,,
797.5,0.1114476382,0.0007681558,0.02167930681,,
797.59375,0.1110575559,0.0003780735,0.01067019399,,
797.6875,0.1111089176,0.0004294352,0.01211975156,,
797.8125,0.1115613559,0.0008818735,0.024888709,,
797.90625,0.1113008029,0.0006213205,0.01753524187,,
798.0,0.1109662735,0.0002867911,0.008093972926,,
798.09375,0.1115850794,0.000905597,0.0255582464,,
798.1875,0.1116914235,0.0010119411,0.02855954688,,
798.3125,0.1110674382,0.0003879558,0.01094909759,,
798.40625,0.1115392088,0.0008597264,0.02426366162,,
798.5,0.1109971029,0.0003176205,0.008964056861,,
798.59375,0.1114184206,0.0007389382,0.02085471197,,
798.6875,0.1110780971,0.0003986147,0.01124991881,,
798.8125,0.1110828176,0.0004033352,0.0113831433,,
798.90625,0.1112900529,0.0006105705,0.01723184958,,
799.0,0.1116338324,0.00095435,0.02693417983,,
799.09375,0.1115510794,0.000871597,0.02459868009,,
799.1875,0.1111665529,0.0004870705,0.01374636605,,
799.3125,0.1121609529,0.0014814705,0.04181085856,,
799.40625,0.1115025706,0.0008230882,0.0232296386,,
799.5,0.1111916588,0.0005121764,0.01445491828,,
799.59375,0.1110809588,0.0004014764,0.01133068325,,
799.6875,0.1108053941,0.0001259117,0.003553547829,,
799.8125,0.1112115706,0.0005320882,0.01501687983,,
799.90625,0.1113126412,0.0006331588,0.01786934875,,
800.0,0.1114219559,0.0007424735,0.02095448711,,
