Data File:	TRA280-lab_LFP-Gr_cell-3_GO_Run01_LFP-Gr
Mass (g):	0.00000000
Surface Area (cm2):	0.78500000
TRA280-coin-cell-lab
Cycle	Mode	Capacity_Cycle	CellV	Current	Power	Energy	Energy_Cycle	Time
 	 	 (mAh/g)	 (V)	 (mA)	 (mW)	 (mWh)	 (mWh)	 (min)
27	C	0.18173	3.3822	0.78541	2.6565	0.60063	0.60063	13.90
27	C	0.18827	3.3867	0.78541	2.6599	0.62279	0.62279	14.40
27	C	0.19482	3.3912	0.78541	2.6635	0.64497	0.64497	14.90
27	C	0.20096	3.3962	0.78542	2.6674	0.66583	0.66583	15.37
27	C	0.2069	3.4012	0.78541	2.6713	0.68599	0.68599	15.82
27	C	0.21205	3.4062	0.7854	2.6752	0.70353	0.70353	16.22
27	C	0.21668	3.4112	0.78541	2.6792	0.71932	0.71932	16.57
27	C	0.22059	3.4162	0.78541	2.6831	0.73265	0.73265	16.87
27	C	0.22395	3.4212	0.78541	2.6871	0.74415	0.74415	17.13
27	C	0.2269	3.4263	0.7854	2.691	0.75423	0.75423	17.35
27	C	0.2294	3.4313	0.7854	2.6949	0.7628	0.7628	17.54
27	C	0.23169	3.4363	0.78539	2.6988	0.77069	0.77069	17.72
27	C	0.23368	3.4413	0.78542	2.7028	0.77751	0.77751	17.87
27	C	0.23547	3.4463	0.78541	2.7068	0.78368	0.78368	18.00
27	C	0.23706	3.4513	0.78541	2.7107	0.78919	0.78919	18.13
27	C	0.23852	3.4563	0.7854	2.7146	0.7942	0.7942	18.24
27	C	0.23987	3.4613	0.78542	2.7186	0.79889	0.79889	18.34
27	C	0.24106	3.4663	0.78541	2.7225	0.80302	0.80302	18.43
27	C	0.24219	3.4714	0.78541	2.7264	0.80691	0.80691	18.52
27	C	0.24322	3.4764	0.78541	2.7304	0.8105	0.8105	18.60
27	C	0.24419	3.4814	0.78541	2.7343	0.81389	0.81389	18.67
27	C	0.24512	3.4864	0.7854	2.7382	0.81712	0.81712	18.74
27	C	0.24598	3.4914	0.78541	2.7422	0.82011	0.82011	18.81
27	C	0.24678	3.4965	0.78541	2.7462	0.82293	0.82293	18.87
27	C	0.24757	3.5015	0.78541	2.7501	0.82567	0.82567	18.93
27	C	0.24831	3.5065	0.78541	2.7541	0.82827	0.82827	18.99
27	C	0.24903	3.5115	0.78541	2.758	0.8308	0.8308	19.04
27	C	0.24974	3.5165	0.7854	2.7619	0.83331	0.83331	19.10
27	C	0.25042	3.5215	0.7854	2.7658	0.8357	0.8357	19.15
27	C	0.2511	3.5265	0.7854	2.7697	0.83809	0.83809	19.20
27	C	0.25176	3.5315	0.78541	2.7737	0.84043	0.84043	19.25
27	C	0.25244	3.5366	0.78541	2.7776	0.84282	0.84282	19.30
27	C	0.25317	3.5416	0.78541	2.7816	0.8454	0.8454	19.36
27	C	0.25395	3.5466	0.7854	2.7855	0.84816	0.84816	19.42
27	C	0.25477	3.5516	0.78541	2.7895	0.85108	0.85108	19.48
27	C	0.2557	3.5566	0.78541	2.7934	0.85439	0.85439	19.55
27	C	0.25671	3.5616	0.78541	2.7973	0.85799	0.85799	19.63
27	C	0.25779	3.5666	0.78541	2.8012	0.86184	0.86184	19.71
27	C	0.25898	3.5716	0.78541	2.8052	0.86606	0.86606	19.80
27	C	0.26025	3.5766	0.78541	2.8091	0.87063	0.87063	19.90
27	C	0.26165	3.5816	0.78541	2.813	0.87562	0.87562	20.00
27	C	0.26311	3.5866	0.78541	2.817	0.88086	0.88086	20.12
27	C	0.26449	3.5917	0.78542	2.821	0.8858	0.8858	20.22
27	C	0.26575	3.5967	0.78541	2.8249	0.89032	0.89032	20.32
27	C	0.26686	3.6017	0.78541	2.8288	0.89435	0.89435	20.40
27	C	0.26785	3.6067	0.78541	2.8327	0.8979	0.8979	20.48
27	C	0.26875	3.6117	0.7854	2.8366	0.90116	0.90116	20.55
27	C	0.26957	3.6167	0.78541	2.8406	0.9041	0.9041	20.61
27	C	0.27028	3.6217	0.78541	2.8445	0.90669	0.90669	20.66
27	C	0.27094	3.6267	0.78542	2.8485	0.9091	0.9091	20.71
27	C	0.27153	3.6317	0.78541	2.8524	0.91122	0.91122	20.76
27	C	0.27209	3.6367	0.78541	2.8563	0.91326	0.91326	20.80
27	C	0.27258	3.6417	0.78541	2.8603	0.91506	0.91506	20.84
27	C	0.27306	3.6468	0.78542	2.8642	0.91681	0.91681	20.88
27	C	0.2735	3.6518	0.7854	2.8681	0.9184	0.9184	20.91
27	C	0.27392	3.6568	0.78541	2.8721	0.91993	0.91993	20.94
27	C	0.27431	3.6618	0.78541	2.876	0.92135	0.92135	20.97
27	C	0.27466	3.6668	0.78541	2.8799	0.92266	0.92266	21.00
27	C	0.27503	3.6719	0.78541	2.8839	0.92398	0.92398	21.03
27	C	0.27535	3.6769	0.78541	2.8879	0.92516	0.92516	21.05
27	C	0.27566	3.6819	0.78541	2.8918	0.92632	0.92632	21.08
27	C	0.27596	3.6869	0.7854	2.8957	0.92744	0.92744	21.10
27	C	0.27626	3.6920	0.78541	2.8997	0.92852	0.92852	21.12
27	C	0.27654	3.6970	0.78542	2.9037	0.92956	0.92956	21.14
27	C	0.27681	3.7020	0.7854	2.9076	0.93055	0.93055	21.16
27	C	0.27707	3.7071	0.78541	2.9116	0.93151	0.93151	21.18
27	C	0.27732	3.7121	0.78541	2.9155	0.93244	0.93244	21.20
27	C	0.27756	3.7171	0.78542	2.9195	0.93333	0.93333	21.22
27	C	0.27779	3.7221	0.78542	2.9234	0.93419	0.93419	21.24
27	C	0.27802	3.7272	0.78541	2.9274	0.93507	0.93507	21.26
27	C	0.27825	3.7322	0.7854	2.9313	0.9359	0.9359	21.27
27	C	0.27846	3.7373	0.78541	2.9353	0.93672	0.93672	21.29
27	C	0.27868	3.7423	0.78541	2.9392	0.93753	0.93753	21.31
27	C	0.2789	3.7478	0.78541	2.9435	0.93835	0.93835	21.32
27	C	0.27912	3.7531	0.78542	2.9478	0.93917	0.93917	21.34
27	C	0.27934	3.7586	0.7854	2.952	0.93999	0.93999	21.36
27	C	0.27956	3.7642	0.78541	2.9564	0.94081	0.94081	21.37
27	C	0.27977	3.7698	0.78541	2.9608	0.94163	0.94163	21.39
27	C	0.27999	3.7756	0.7854	2.9654	0.94246	0.94246	21.41
27	C	0.28021	3.7815	0.7854	2.97	0.94328	0.94328	21.42
27	C	0.28043	3.7874	0.78541	2.9746	0.94411	0.94411	21.44
27	C	0.28065	3.7932	0.7854	2.9792	0.94493	0.94493	21.46
27	C	0.28086	3.7987	0.77232	2.9338	0.94576	0.94576	21.47
27	C	0.28533	3.7994	0.41101	1.5616	0.96272	0.96272	21.97
27	C	0.28795	3.7994	0.26124	0.99257	0.97268	0.97268	22.47
27	C	0.28972	3.7994	0.18331	0.69647	0.9794	0.9794	22.97
27	C	0.291	3.7994	0.13714	0.52106	0.98429	0.98429	23.47
27	C	0.29199	3.7994	0.10756	0.40866	0.98805	0.98805	23.97
27	C	0.29279	3.7994	0.087932	0.33409	0.99107	0.99107	24.47
27	C	0.29323	3.7993	0.077995	0.29632	0.99273	0.99273	24.79
27	D	0.29304	3.6682	-0.78255	-2.8705	-0.00069906	-0.00069906	24.81
27	D	0.29282	3.5351	-0.78545	-2.7766	-0.0014779	0.99125	24.82
27	D	0.2926	3.4319	-0.78539	-2.6954	-0.0022314	0.99049	24.84
27	D	0.29238	3.3839	-0.78538	-2.6577	-0.0029714	0.98975	24.86
27	D	0.29216	3.3684	-0.78539	-2.6455	-0.0037068	0.98902	24.87
27	D	0.29195	3.3609	-0.78539	-2.6396	-0.0044404	0.98829	24.89
27	D	0.29173	3.3551	-0.78539	-2.6351	-0.0051727	0.98755	24.91
27	D	0.29151	3.3500	-0.7854	-2.6311	-0.0059038	0.98682	24.92
27	D	0.29128	3.3449	-0.78538	-2.627	-0.006663	0.98606	24.94
27	D	0.29104	3.3399	-0.78539	-2.6231	-0.0074649	0.98526	24.96
27	D	0.2908	3.3348	-0.78538	-2.6191	-0.0082655	0.98446	24.98
27	D	0.29054	3.3298	-0.78538	-2.6152	-0.0091303	0.9836	25.00
27	D	0.29028	3.3248	-0.78538	-2.6112	-0.0099939	0.98273	25.02
27	D	0.28999	3.3198	-0.7854	-2.6074	-0.01095	0.98178	25.04
27	D	0.2897	3.3148	-0.78539	-2.6034	-0.011942	0.98078	25.06
27	D	0.28938	3.3097	-0.78538	-2.5994	-0.012996	0.97973	25.09
27	D	0.28905	3.3047	-0.78537	-2.5954	-0.014086	0.97864	25.11
27	D	0.28869	3.2997	-0.78539	-2.5916	-0.015281	0.97745	25.14
27	D	0.28831	3.2947	-0.78539	-2.5876	-0.016532	0.97619	25.17
27	D	0.28791	3.2897	-0.78538	-2.5836	-0.017847	0.97488	25.20
27	D	0.28748	3.2847	-0.78539	-2.5797	-0.019238	0.97349	25.23
27	D	0.28704	3.2797	-0.78538	-2.5758	-0.020684	0.97204	25.27
27	D	0.28656	3.2747	-0.78538	-2.5719	-0.022263	0.97046	25.30
27	D	0.28604	3.2696	-0.78539	-2.5679	-0.023976	0.96875	25.34
27	D	0.28547	3.2646	-0.78539	-2.564	-0.025836	0.96689	25.39
27	D	0.28484	3.2596	-0.78538	-2.56	-0.027871	0.96485	25.43
27	D	0.28414	3.2546	-0.78538	-2.5561	-0.030166	0.96256	25.49
27	D	0.28333	3.2495	-0.78539	-2.5522	-0.032805	0.95992	25.55
27	D	0.2822	3.2445	-0.7854	-2.5482	-0.03646	0.95627	25.64
27	D	0.28026	3.2395	-0.78538	-2.5442	-0.04274	0.94999	25.78
27	D	0.27554	3.2345	-0.78539	-2.5403	-0.058027	0.9347	26.14
27	D	0.269	3.2315	-0.78539	-2.538	-0.079185	0.91354	26.64
27	D	0.26245	3.2291	-0.78539	-2.5361	-0.10033	0.8924	27.14
27	D	0.25591	3.2271	-0.78538	-2.5345	-0.12145	0.87127	27.64
27	D	0.24936	3.2252	-0.78538	-2.5331	-0.14257	0.85016	28.14
27	D	0.24282	3.2234	-0.78538	-2.5316	-0.16367	0.82906	28.64
27	D	0.23627	3.2214	-0.78539	-2.53	-0.18476	0.80797	29.14
27	D	0.22973	3.2193	-0.78539	-2.5284	-0.20583	0.78689	29.64
27	D	0.22318	3.2170	-0.78539	-2.5266	-0.22689	0.76583	30.14
27	D	0.21664	3.2146	-0.78538	-2.5247	-0.24794	0.74479	30.64
27	D	0.21009	3.2119	-0.78538	-2.5226	-0.26897	0.72376	31.14
27	D	0.20355	3.2090	-0.78538	-2.5203	-0.28998	0.70275	31.64
27	D	0.197	3.2058	-0.78538	-2.5178	-0.31097	0.68176	32.14
27	D	0.19046	3.2024	-0.78538	-2.5151	-0.33194	0.66079	32.64
27	D	0.18391	3.1987	-0.78538	-2.5122	-0.35288	0.63984	33.14
27	D	0.17737	3.1946	-0.78538	-2.5089	-0.3738	0.61892	33.64
27	D	0.17098	3.1895	-0.78538	-2.505	-0.39419	0.59853	34.13
27	D	0.16445	3.1845	-0.78538	-2.5011	-0.41501	0.57772	34.63
27	D	0.15839	3.1795	-0.78539	-2.4972	-0.43428	0.55845	35.09
27	D	0.15292	3.1745	-0.78538	-2.4932	-0.45166	0.54106	35.51
27	D	0.14778	3.1695	-0.78538	-2.4893	-0.46798	0.52475	35.90
27	D	0.1432	3.1645	-0.78538	-2.4853	-0.48248	0.51025	36.25
27	D	0.13893	3.1595	-0.78537	-2.4814	-0.49599	0.49673	36.58
27	D	0.13479	3.1545	-0.78538	-2.4775	-0.50904	0.48369	36.90
27	D	0.13085	3.1495	-0.78538	-2.4735	-0.52148	0.47125	37.20
27	D	0.12694	3.1445	-0.78537	-2.4696	-0.53376	0.45896	37.50
27	D	0.12283	3.1395	-0.78538	-2.4657	-0.54669	0.44603	37.81
27	D	0.11836	3.1345	-0.78537	-2.4617	-0.56071	0.43201	38.15
27	D	0.11371	3.1295	-0.78539	-2.4579	-0.57526	0.41747	38.51
27	D	0.10864	3.1245	-0.78538	-2.4539	-0.59111	0.40161	38.89
27	D	0.10347	3.1194	-0.78538	-2.4499	-0.60726	0.38546	39.29
27	D	0.098314	3.1144	-0.78539	-2.446	-0.62334	0.36939	39.68
27	D	0.093464	3.1094	-0.78539	-2.4421	-0.63843	0.3543	40.05
27	D	0.088939	3.1044	-0.78538	-2.4381	-0.65249	0.34024	40.40
27	D	0.084881	3.0994	-0.78537	-2.4342	-0.66507	0.32765	40.71
27	D	0.081068	3.0944	-0.78539	-2.4303	-0.67688	0.31584	41.00
27	D	0.077697	3.0894	-0.78539	-2.4264	-0.68731	0.30542	41.26
27	D	0.074632	3.0844	-0.78537	-2.4224	-0.69677	0.29596	41.49
27	D	0.071933	3.0794	-0.78538	-2.4185	-0.70508	0.28764	41.70
27	D	0.069462	3.0744	-0.78539	-2.4146	-0.71269	0.28004	41.89
27	D	0.067236	3.0693	-0.78538	-2.4106	-0.71953	0.2732	42.06
27	D	0.065266	3.0643	-0.78538	-2.4067	-0.72557	0.26716	42.21
27	D	0.063456	3.0593	-0.78538	-2.4027	-0.73111	0.26162	42.35
27	D	0.061822	3.0543	-0.78537	-2.3988	-0.73611	0.25662	42.47
27	D	0.060212	3.0493	-0.78538	-2.3949	-0.74102	0.25171	42.59
27	D	0.05875	3.0443	-0.78537	-2.3909	-0.74547	0.24725	42.71
27	D	0.057367	3.0393	-0.78538	-2.387	-0.74968	0.24305	42.81
27	D	0.056045	3.0343	-0.78538	-2.383	-0.75369	0.23903	42.91
27	D	0.054771	3.0292	-0.78538	-2.3791	-0.75756	0.23517	43.01
27	D	0.053553	3.0242	-0.78538	-2.3752	-0.76124	0.23149	43.10
27	D	0.052362	3.0192	-0.78538	-2.3713	-0.76484	0.22789	43.19
27	D	0.051247	3.0142	-0.78538	-2.3673	-0.7682	0.22452	43.28
27	D	0.050122	3.0092	-0.7854	-2.3634	-0.77159	0.22113	43.36
27	D	0.049103	3.0042	-0.78537	-2.3594	-0.77466	0.21807	43.44
27	D	0.048075	2.9992	-0.78537	-2.3555	-0.77774	0.21499	43.52
27	D	0.047087	2.9942	-0.78537	-2.3516	-0.7807	0.21203	43.60
27	D	0.04614	2.9892	-0.78537	-2.3476	-0.78353	0.20919	43.67
27	D	0.045194	2.9842	-0.78537	-2.3437	-0.78636	0.20637	43.74
27	D	0.044312	2.9792	-0.78538	-2.3398	-0.78899	0.20374	43.81
27	D	0.043433	2.9742	-0.78538	-2.3359	-0.79161	0.20112	43.88
27	D	0.042576	2.9692	-0.78538	-2.3319	-0.79415	0.19857	43.94
27	D	0.041734	2.9641	-0.78538	-2.328	-0.79665	0.19608	44.01
27	D	0.040929	2.9591	-0.78539	-2.3241	-0.79903	0.19369	44.07
27	D	0.040137	2.9541	-0.78539	-2.3201	-0.80138	0.19135	44.13
27	D	0.039364	2.9491	-0.78538	-2.3162	-0.80366	0.18907	44.19
27	D	0.038603	2.9441	-0.78538	-2.3122	-0.8059	0.18683	44.25
27	D	0.037855	2.9391	-0.78538	-2.3083	-0.8081	0.18463	44.30
27	D	0.037115	2.9340	-0.78538	-2.3043	-0.81027	0.18246	44.36
27	D	0.036389	2.9290	-0.78539	-2.3004	-0.8124	0.18033	44.41
27	D	0.035686	2.9240	-0.78539	-2.2965	-0.81446	0.17827	44.47
27	D	0.035001	2.9190	-0.78537	-2.2925	-0.81646	0.17627	44.52
27	D	0.034316	2.9140	-0.78537	-2.2885	-0.81845	0.17427	44.57
27	D	0.033655	2.9090	-0.78538	-2.2846	-0.82038	0.17235	44.62
27	D	0.033005	2.9040	-0.78538	-2.2807	-0.82227	0.17046	44.67
27	D	0.032366	2.8989	-0.78538	-2.2768	-0.82412	0.1686	44.72
27	D	0.031729	2.8939	-0.78538	-2.2728	-0.82597	0.16676	44.77
27	D	0.031107	2.8889	-0.78537	-2.2689	-0.82776	0.16496	44.82
27	D	0.030485	2.8839	-0.78538	-2.265	-0.82956	0.16317	44.87
27	D	0.029901	2.8789	-0.78536	-2.261	-0.83124	0.16148	44.91
27	D	0.029298	2.8739	-0.78537	-2.2571	-0.83298	0.15975	44.96
27	D	0.028718	2.8689	-0.78539	-2.2532	-0.83464	0.15808	45.00
27	D	0.02814	2.8638	-0.78538	-2.2492	-0.8363	0.15643	45.04
27	D	0.027581	2.8588	-0.78537	-2.2452	-0.8379	0.15483	45.09
27	D	0.027029	2.8538	-0.78538	-2.2413	-0.83947	0.15325	45.13
27	D	0.026451	2.8488	-0.78539	-2.2374	-0.84112	0.15161	45.17
27	D	0.025928	2.8437	-0.78539	-2.2334	-0.84261	0.15012	45.21
27	D	0.025393	2.8387	-0.78538	-2.2295	-0.84413	0.1486	45.25
27	D	0.024872	2.8337	-0.78537	-2.2255	-0.84561	0.14712	45.29
27	D	0.02434	2.8286	-0.78537	-2.2215	-0.84711	0.14561	45.33
27	D	0.023831	2.8236	-0.78538	-2.2176	-0.84855	0.14418	45.37
27	D	0.023329	2.8186	-0.78538	-2.2137	-0.84997	0.14276	45.41
27	D	0.022832	2.8136	-0.78537	-2.2097	-0.85137	0.14136	45.45
27	D	0.022337	2.8085	-0.78538	-2.2058	-0.85276	0.13997	45.49
27	D	0.021866	2.8035	-0.78537	-2.2018	-0.85408	0.13865	45.52
27	D	0.021375	2.7985	-0.78538	-2.1979	-0.85545	0.13727	45.56
27	D	0.020914	2.7935	-0.78538	-2.194	-0.85674	0.13598	45.60
27	D	0.020443	2.7885	-0.78538	-2.19	-0.85806	0.13467	45.63
27	D	0.019992	2.7835	-0.78537	-2.1861	-0.85931	0.13341	45.67
27	D	0.019538	2.7785	-0.78539	-2.1822	-0.86058	0.13215	45.70
27	D	0.019093	2.7735	-0.78538	-2.1782	-0.86181	0.13092	45.74
27	D	0.018661	2.7685	-0.78538	-2.1743	-0.86301	0.12972	45.77
27	D	0.018209	2.7634	-0.78538	-2.1704	-0.86426	0.12847	45.80
27	D	0.017788	2.7584	-0.78538	-2.1664	-0.86542	0.12731	45.84
27	D	0.017345	2.7534	-0.78537	-2.1624	-0.86664	0.12609	45.87
27	D	0.016907	2.7484	-0.78538	-2.1585	-0.86784	0.12488	45.90
27	D	0.016499	2.7434	-0.78538	-2.1546	-0.86896	0.12376	45.93
27	D	0.016091	2.7383	-0.78537	-2.1506	-0.87008	0.12264	45.96
27	D	0.015687	2.7333	-0.78537	-2.1467	-0.87119	0.12154	46.00
27	D	0.015284	2.7283	-0.78537	-2.1428	-0.87229	0.12044	46.03
27	D	0.014891	2.7233	-0.78537	-2.1388	-0.87336	0.11937	46.06
27	D	0.014501	2.7183	-0.78538	-2.1349	-0.87442	0.11831	46.09
27	D	0.014119	2.7133	-0.78537	-2.1309	-0.87546	0.11727	46.12
27	D	0.013739	2.7083	-0.78538	-2.127	-0.87649	0.11624	46.14
27	D	0.013362	2.7033	-0.78538	-2.1231	-0.87751	0.11522	46.17
27	D	0.012993	2.6983	-0.78538	-2.1192	-0.8785	0.11422	46.20
27	D	0.012624	2.6932	-0.78538	-2.1152	-0.8795	0.11323	46.23
27	D	0.012258	2.6882	-0.78537	-2.1112	-0.88048	0.11224	46.26
27	D	0.011896	2.6832	-0.78537	-2.1073	-0.88145	0.11127	46.29
27	D	0.011538	2.6782	-0.78538	-2.1034	-0.88241	0.11031	46.31
27	D	0.011187	2.6731	-0.78537	-2.0994	-0.88335	0.10937	46.34
27	D	0.010835	2.6681	-0.78538	-2.0955	-0.88429	0.10844	46.37
27	D	0.010491	2.6631	-0.78537	-2.0915	-0.88521	0.10752	46.39
27	D	0.010144	2.6581	-0.78538	-2.0876	-0.88613	0.10659	46.42
27	D	0.0098101	2.6530	-0.78538	-2.0836	-0.88702	0.10571	46.44
27	D	0.0094697	2.6480	-0.78538	-2.0797	-0.88792	0.10481	46.47
27	D	0.0091382	2.6430	-0.78538	-2.0758	-0.8888	0.10393	46.50
27	D	0.0088175	2.6380	-0.78538	-2.0718	-0.88964	0.10308	46.52
27	D	0.0084902	2.6330	-0.78538	-2.0679	-0.89051	0.10222	46.55
27	D	0.0081695	2.6279	-0.78538	-2.0639	-0.89135	0.10138	46.57
27	D	0.0078532	2.6229	-0.78538	-2.06	-0.89218	0.10055	46.59
27	D	0.0075369	2.6179	-0.78538	-2.056	-0.89301	0.099719	46.62
27	D	0.0072249	2.6129	-0.78537	-2.0521	-0.89382	0.098903	46.64
27	D	0.0069129	2.6079	-0.78537	-2.0481	-0.89464	0.098089	46.67
27	D	0.0066097	2.6029	-0.78538	-2.0442	-0.89543	0.097299	46.69
27	D	0.0063108	2.5978	-0.78538	-2.0403	-0.8962	0.096522	46.71
27	D	0.0060076	2.5928	-0.78538	-2.0363	-0.89699	0.095736	46.74
27	D	0.0057152	2.5878	-0.78538	-2.0324	-0.89775	0.094979	46.76
27	D	0.0054142	2.5828	-0.78538	-2.0285	-0.89853	0.094201	46.78
27	D	0.0051109	2.5777	-0.78538	-2.0245	-0.89931	0.093418	46.80
27	D	0.0048186	2.5727	-0.78538	-2.0206	-0.90006	0.092666	46.83
27	D	0.0045306	2.5677	-0.78538	-2.0166	-0.9008	0.091926	46.85
27	D	0.004247	2.5627	-0.78538	-2.0127	-0.90153	0.091199	46.87
27	D	0.0039677	2.5577	-0.78538	-2.0087	-0.90224	0.090484	46.89
27	D	0.0036776	2.5527	-0.78538	-2.0048	-0.90298	0.089743	46.91
27	D	0.0034005	2.5476	-0.78537	-2.0008	-0.90369	0.089037	46.93
27	D	0.0031191	2.5426	-0.78538	-1.9969	-0.90441	0.088321	46.96
27	D	0.0028529	2.5376	-0.78538	-1.9929	-0.90508	0.087645	46.98
27	D	0.0025737	2.5325	-0.78538	-1.989	-0.90579	0.086937	47.00
27	D	0.0023075	2.5275	-0.78538	-1.985	-0.90646	0.086264	47.02
27	D	0.002037	2.5224	-0.78538	-1.9811	-0.90714	0.085581	47.04
27	D	0.0017621	2.5174	-0.78538	-1.9771	-0.90784	0.084889	47.06
27	D	0.0015047	2.5123	-0.78537	-1.9731	-0.90848	0.084242	47.08
27	D	0.0012451	2.5073	-0.78538	-1.9692	-0.90914	0.083591	47.10
27	D	0.0009746	2.5023	-0.78537	-1.9652	-0.90981	0.082913	47.12
27	D	0.0008546	2.5000	-0.78537	-1.9634	-0.91011	0.082613	47.13
28	C	0	2.6803	0.78323	2.0993	0.00053399	0.00053399	0.02
28	C	0.00021816	2.7808	0.78536	2.1839	0.0011362	0.0011362	0.03
28	C	0.00043635	2.8394	0.78539	2.2301	0.001753	0.001753	0.05
28	C	0.00065452	2.8766	0.7854	2.2593	0.0023788	0.0023788	0.07
28	C	0.00087268	2.9024	0.78539	2.2795	0.0030107	0.0030107	0.08
28	C	0.0010908	2.9220	0.7854	2.2949	0.0036472	0.0036472	0.10
28	C	0.001309	2.9379	0.7854	2.3074	0.0042873	0.0042873	0.12
28	C	0.0015271	2.9517	0.78539	2.3182	0.0049305	0.0049305	0.13
28	C	0.0017453	2.9638	0.78538	2.3277	0.0055765	0.0055765	0.15
28	C	0.0019635	2.9749	0.78539	2.3365	0.0062249	0.0062249	0.17
28	C	0.0021817	2.9852	0.7854	2.3446	0.0068756	0.0068756	0.18
28	C	0.0023998	2.9947	0.7854	2.3521	0.0075285	0.0075285	0.20
28	C	0.002618	3.0036	0.78539	2.359	0.0081833	0.0081833	0.22
28	C	0.0028362	3.0119	0.7854	2.3655	0.0088399	0.0088399	0.23
28	C	0.0030543	3.0199	0.7854	2.3718	0.0094983	0.0094983	0.25
28	C	0.0032725	3.0275	0.7854	2.3778	0.010158	0.010158	0.27
28	C	0.0034907	3.0346	0.78539	2.3833	0.01082	0.01082	0.28
28	C	0.0037088	3.0414	0.78539	2.3887	0.011483	0.011483	0.30
28	C	0.003927	3.0480	0.7854	2.3939	0.012148	0.012148	0.32
28	C	0.0041451	3.0541	0.78539	2.3987	0.012814	0.012814	0.33
28	C	0.0043633	3.0602	0.78539	2.4034	0.013481	0.013481	0.35
28	C	0.0045815	3.0660	0.78539	2.408	0.01415	0.01415	0.37
28	C	0.0047996	3.0715	0.78539	2.4124	0.014819	0.014819	0.38
28	C	0.0050178	3.0769	0.78539	2.4166	0.01549	0.01549	0.40
28	C	0.005236	3.0820	0.7854	2.4206	0.016163	0.016163	0.42
28	C	0.0054585	3.0871	0.78541	2.4246	0.016849	0.016849	0.43
28	C	0.0056854	3.0921	0.7854	2.4285	0.017551	0.017551	0.45
28	C	0.0059276	3.0972	0.7854	2.4325	0.0183	0.0183	0.47
28	C	0.0061828	3.1022	0.78539	2.4365	0.019092	0.019092	0.49
28	C	0.0064424	3.1072	0.7854	2.4404	0.019898	0.019898	0.51
28	C	0.0067108	3.1123	0.7854	2.4444	0.020733	0.020733	0.53
28	C	0.0069857	3.1173	0.78539	2.4483	0.021589	0.021589	0.55
28	C	0.0072649	3.1223	0.78539	2.4522	0.022461	0.022461	0.57
28	C	0.007566	3.1273	0.78541	2.4562	0.023402	0.023402	0.59
28	C	0.0078779	3.1324	0.7854	2.4602	0.024379	0.024379	0.62
28	C	0.0081987	3.1374	0.78539	2.4641	0.025384	0.025384	0.64
28	C	0.0085259	3.1424	0.78539	2.468	0.026412	0.026412	0.67
28	C	0.0088771	3.1474	0.7854	2.472	0.027517	0.027517	0.69
28	C	0.0092393	3.1524	0.7854	2.4759	0.028658	0.028658	0.72
28	C	0.0096189	3.1574	0.78539	2.4798	0.029856	0.029856	0.75
28	C	0.010027	3.1625	0.7854	2.4838	0.031145	0.031145	0.78
28	C	0.010424	3.1675	0.7854	2.4877	0.032402	0.032402	0.81
28	C	0.010867	3.1725	0.7854	2.4917	0.033806	0.033806	0.85
28	C	0.011316	3.1775	0.7854	2.4956	0.035234	0.035234	0.88
28	C	0.011794	3.1825	0.78539	2.4995	0.036753	0.036753	0.92
28	C	0.012291	3.1876	0.7854	2.5035	0.038338	0.038338	0.96
28	C	0.012815	3.1926	0.7854	2.5074	0.040008	0.040008	1.00
28	C	0.013367	3.1976	0.78539	2.5114	0.041772	0.041772	1.04
28	C	0.013941	3.2026	0.7854	2.5153	0.043609	0.043609	1.08
28	C	0.01453	3.2076	0.78541	2.5193	0.045497	0.045497	1.13
28	C	0.015156	3.2126	0.7854	2.5232	0.047507	0.047507	1.17
28	C	0.015832	3.2177	0.7854	2.5271	0.049682	0.049682	1.23
28	C	0.01653	3.2227	0.7854	2.5311	0.05193	0.05193	1.28
28	C	0.017287	3.2277	0.7854	2.535	0.054372	0.054372	1.34
28	C	0.018062	3.2327	0.7854	2.539	0.056874	0.056874	1.40
28	C	0.018915	3.2377	0.7854	2.5429	0.059634	0.059634	1.46
28	C	0.019783	3.2428	0.78539	2.5468	0.062448	0.062448	1.53
28	C	0.020763	3.2478	0.78539	2.5508	0.065627	0.065627	1.60
28	C	0.021782	3.2528	0.7854	2.5548	0.068939	0.068939	1.68
28	C	0.022912	3.2578	0.7854	2.5587	0.072618	0.072618	1.77
28	C	0.024133	3.2628	0.78539	2.5626	0.076602	0.076602	1.86
28	C	0.025554	3.2678	0.78539	2.5665	0.081239	0.081239	1.97
28	C	0.027229	3.2728	0.78539	2.5705	0.086719	0.086719	2.10
28	C	0.029225	3.2778	0.78541	2.5744	0.093258	0.093258	2.25
28	C	0.032184	3.2829	0.78539	2.5783	0.10296	0.10296	2.48
28	C	0.038729	3.2865	0.78539	2.5812	0.12446	0.12446	2.98
28	C	0.045274	3.2878	0.78539	2.5823	0.14598	0.14598	3.48
28	C	0.051819	3.2895	0.78539	2.5835	0.1675	0.1675	3.98
28	C	0.058363	3.2914	0.78539	2.585	0.18904	0.18904	4.48
28	C	0.064908	3.2939	0.78539	2.587	0.21059	0.21059	4.98
28	C	0.071453	3.2969	0.78539	2.5893	0.23216	0.23216	5.48
28	C	0.077998	3.3002	0.78539	2.592	0.25375	0.25375	5.98
