All days with start 2021-01-01,theoretical curve (deg),fitted curve (deg),Days when measured alpha,alpha naive min (deg),uncertainty_pm (deg)
309.0,74.14584399452504,73.94794478420538,,,
310.0,74.430544168847,74.22298595795132,,,
311.0,74.71028038057517,74.49298458462327,,,
312.0,74.98496973783281,74.75786019000478,,,
313.0,75.25453084423508,75.01753382681727,,,
314.0,75.51888382300855,75.27192809825058,,,
315.0,75.77795034066041,75.52096718103142,,,
316.0,76.03165363019035,75.76457684802284,,,
317.0,76.27991851383834,76.00268449034782,,,
318.0,76.52267142536132,76.2352191390308,,,
319.0,76.75984043183263,76.4621114861502,,,
320.0,76.99135525495706,76.68329390549596,,,
321.0,77.21714729189608,76.89870047272574,,,
322.0,77.43714963559611,77.10826698501405,,,
323.0,77.65129709461469,77.31193098018815,,,
324.0,77.85952621243804,77.50963175534508,,,
325.0,78.06177528628456,77.70131038494452,,,
326.0,78.25798438538882,77.88690973837168,,,
327.0,78.44809536876019,78.06637449696547,,,
328.0,78.63205190241139,78.23965117050626,,,
329.0,78.80979947605135,78.40668811315909,,,
330.0,78.98128541923795,78.5674355388667,,,
331.0,79.14645891698521,78.72184553618865,,,
332.0,79.30527102482102,78.86987208258142,,,
333.0,79.4576746832904,79.01147105811567,,,
334.0,79.6036247319002,79.14660025862636,,,
335.0,79.74307792250113,79.27521940829183,,,
336.0,79.8759929321032,79.39729017163826,,,
337.0,80.00233037512052,79.51277616496569,,,
338.0,80.12205281504211,79.62164296719226,,,
339.0,80.23512477552525,79.72385813011365,,,
340.0,80.3415127509077,79.81939118807439,,,
341.0,80.44118521613636,79.90821366704822,,,
342.0,80.53411263610865,79.99029909312495,,,
343.0,80.6202674744245,80.06562300040106,,,
344.0,80.69962420154593,80.13416293827194,,,
345.0,80.77215930236207,80.19589847812335,,,
346.0,80.83785128315708,80.2508112194202,,,
347.0,80.8966806779793,80.29888479519101,,,
348.0,80.94863005440943,80.34010487690608,,,
349.0,80.99368401872606,80.37445917874817,,,
350.0,81.03182922046722,80.4019374612744,,,
351.0,81.06305435638637,80.42253153446808,,,
352.0,81.08735017380188,80.43623526017983,,,
