Imaginary time (a.u.), E_T (Hartee energy units), Number of walkers
4.78000000e+00, -2.90970699e+00, 9.15000000e+02
4.79000000e+00, -2.90961407e+00, 9.15000000e+02
4.80000000e+00, -2.90457897e+00, 9.06000000e+02
4.81000000e+00, -2.90337117e+00, 9.04000000e+02
4.82000000e+00, -2.90326625e+00, 9.04000000e+02
4.83000000e+00, -2.90316156e+00, 9.04000000e+02
4.84000000e+00, -2.90194966e+00, 9.02000000e+02
4.85000000e+00, -2.90460707e+00, 9.07000000e+02
4.86000000e+00, -2.90174248e+00, 9.02000000e+02
4.87000000e+00, -2.90274379e+00, 9.04000000e+02
4.88000000e+00, -2.90429671e+00, 9.07000000e+02
4.89000000e+00, -2.90309294e+00, 9.05000000e+02
4.90000000e+00, -2.90188468e+00, 9.03000000e+02
4.91000000e+00, -2.90178057e+00, 9.03000000e+02
4.92000000e+00, -2.90001277e+00, 9.00000000e+02
4.93000000e+00, -2.89990570e+00, 9.00000000e+02
4.94000000e+00, -2.90035409e+00, 9.01000000e+02
4.95000000e+00, -2.89690780e+00, 8.95000000e+02
4.96000000e+00, -2.89511696e+00, 8.92000000e+02
4.97000000e+00, -2.89444089e+00, 8.91000000e+02
4.98000000e+00, -2.89376330e+00, 8.90000000e+02
4.99000000e+00, -2.89139405e+00, 8.86000000e+02
5.00000000e+00, -2.88844310e+00, 8.81000000e+02
5.01000000e+00, -2.88661089e+00, 8.78000000e+02
5.02000000e+00, -2.88419793e+00, 8.74000000e+02
5.03000000e+00, -2.88406379e+00, 8.74000000e+02
5.04000000e+00, -2.88564323e+00, 8.77000000e+02
5.05000000e+00, -2.88379971e+00, 8.74000000e+02
5.06000000e+00, -2.88366637e+00, 8.74000000e+02
5.07000000e+00, -2.88467615e+00, 8.76000000e+02
5.08000000e+00, -2.88511604e+00, 8.77000000e+02
5.09000000e+00, -2.88327355e+00, 8.74000000e+02
5.10000000e+00, -2.88314126e+00, 8.74000000e+02
5.11000000e+00, -2.88358098e+00, 8.75000000e+02
5.12000000e+00, -2.88173309e+00, 8.72000000e+02
5.13000000e+00, -2.88102561e+00, 8.71000000e+02
5.14000000e+00, -2.88489331e+00, 8.78000000e+02
5.15000000e+00, -2.88419694e+00, 8.77000000e+02
5.16000000e+00, -2.88577697e+00, 8.80000000e+02
5.17000000e+00, -2.88280409e+00, 8.75000000e+02
5.18000000e+00, -2.88552396e+00, 8.80000000e+02
5.19000000e+00, -2.88255156e+00, 8.75000000e+02
5.20000000e+00, -2.88299402e+00, 8.76000000e+02
5.21000000e+00, -2.88343717e+00, 8.77000000e+02
5.22000000e+00, -2.88274077e+00, 8.76000000e+02
5.23000000e+00, -2.88318441e+00, 8.77000000e+02
5.24000000e+00, -2.88362873e+00, 8.78000000e+02
5.25000000e+00, -2.88577731e+00, 8.82000000e+02
5.26000000e+00, -2.88338500e+00, 8.78000000e+02
5.27000000e+00, -2.88154997e+00, 8.75000000e+02
5.28000000e+00, -2.88199438e+00, 8.76000000e+02
5.29000000e+00, -2.88471478e+00, 8.81000000e+02
5.30000000e+00, -2.88174926e+00, 8.76000000e+02
5.31000000e+00, -2.88105326e+00, 8.75000000e+02
5.32000000e+00, -2.88206908e+00, 8.77000000e+02
5.33000000e+00, -2.88422104e+00, 8.81000000e+02
5.34000000e+00, -2.88636720e+00, 8.85000000e+02
5.35000000e+00, -2.88568752e+00, 8.84000000e+02
5.36000000e+00, -2.88500635e+00, 8.83000000e+02
5.37000000e+00, -2.88771355e+00, 8.88000000e+02
5.38000000e+00, -2.88928929e+00, 8.91000000e+02
5.39000000e+00, -2.88862055e+00, 8.90000000e+02
5.40000000e+00, -2.88907393e+00, 8.91000000e+02
5.41000000e+00, -2.88671735e+00, 8.87000000e+02
5.42000000e+00, -2.88378006e+00, 8.82000000e+02
5.43000000e+00, -2.88479673e+00, 8.84000000e+02
5.44000000e+00, -2.88806540e+00, 8.90000000e+02
5.45000000e+00, -2.88739618e+00, 8.89000000e+02
5.46000000e+00, -2.88785035e+00, 8.90000000e+02
5.47000000e+00, -2.89110311e+00, 8.96000000e+02
5.48000000e+00, -2.89156045e+00, 8.97000000e+02
5.49000000e+00, -2.89257486e+00, 8.99000000e+02
5.50000000e+00, -2.89303375e+00, 9.00000000e+02
5.51000000e+00, -2.89460187e+00, 9.03000000e+02
5.52000000e+00, -2.89671923e+00, 9.07000000e+02
5.53000000e+00, -2.89607924e+00, 9.06000000e+02
5.54000000e+00, -2.89819263e+00, 9.10000000e+02
5.55000000e+00, -2.89700740e+00, 9.08000000e+02
5.56000000e+00, -2.89692045e+00, 9.08000000e+02
5.57000000e+00, -2.89517895e+00, 9.05000000e+02
5.58000000e+00, -2.89729442e+00, 9.09000000e+02
5.59000000e+00, -2.89720892e+00, 9.09000000e+02
5.60000000e+00, -2.89547069e+00, 9.06000000e+02
5.61000000e+00, -2.89317016e+00, 9.02000000e+02
5.62000000e+00, -2.89141249e+00, 8.99000000e+02
5.63000000e+00, -2.88852913e+00, 8.94000000e+02
5.64000000e+00, -2.89066177e+00, 8.98000000e+02
5.65000000e+00, -2.89389604e+00, 9.04000000e+02
5.66000000e+00, -2.89325332e+00, 9.03000000e+02
5.67000000e+00, -2.89702421e+00, 9.10000000e+02
5.68000000e+00, -2.89858668e+00, 9.13000000e+02
5.69000000e+00, -2.89686092e+00, 9.10000000e+02
5.70000000e+00, -2.89951778e+00, 9.15000000e+02
5.71000000e+00, -2.90107652e+00, 9.18000000e+02
5.72000000e+00, -2.90154596e+00, 9.19000000e+02
5.73000000e+00, -2.90255908e+00, 9.21000000e+02
5.74000000e+00, -2.90248727e+00, 9.21000000e+02
5.75000000e+00, -2.90295818e+00, 9.22000000e+02
5.76000000e+00, -2.90397099e+00, 9.24000000e+02
5.77000000e+00, -2.90390237e+00, 9.24000000e+02
5.78000000e+00, -2.90329246e+00, 9.23000000e+02
5.79000000e+00, -2.90538531e+00, 9.27000000e+02
5.80000000e+00, -2.90747271e+00, 9.31000000e+02
5.81000000e+00, -2.90741107e+00, 9.31000000e+02
5.82000000e+00, -2.90627428e+00, 9.29000000e+02
5.83000000e+00, -2.90674893e+00, 9.30000000e+02
5.84000000e+00, -2.90668669e+00, 9.30000000e+02
5.85000000e+00, -2.90554813e+00, 9.28000000e+02
5.86000000e+00, -2.90115523e+00, 9.20000000e+02
5.87000000e+00, -2.89945099e+00, 9.17000000e+02
5.88000000e+00, -2.89937719e+00, 9.17000000e+02
5.89000000e+00, -2.89766505e+00, 9.14000000e+02
5.90000000e+00, -2.89704137e+00, 9.13000000e+02
5.91000000e+00, -2.89641629e+00, 9.12000000e+02
5.92000000e+00, -2.89524067e+00, 9.10000000e+02
5.93000000e+00, -2.89844689e+00, 9.16000000e+02
5.94000000e+00, -2.89946343e+00, 9.18000000e+02
5.95000000e+00, -2.90047955e+00, 9.20000000e+02
5.96000000e+00, -2.89932134e+00, 9.18000000e+02
5.97000000e+00, -2.89870460e+00, 9.17000000e+02
5.98000000e+00, -2.89917699e+00, 9.18000000e+02
5.99000000e+00, -2.89910546e+00, 9.18000000e+02
6.00000000e+00, -2.89903404e+00, 9.18000000e+02
6.01000000e+00, -2.90005088e+00, 9.20000000e+02
6.02000000e+00, -2.89998151e+00, 9.20000000e+02
6.03000000e+00, -2.89991226e+00, 9.20000000e+02
6.04000000e+00, -2.89766447e+00, 9.16000000e+02
6.05000000e+00, -2.89922672e+00, 9.19000000e+02
6.06000000e+00, -2.89861254e+00, 9.18000000e+02
6.07000000e+00, -2.89799699e+00, 9.17000000e+02
6.08000000e+00, -2.90010190e+00, 9.21000000e+02
6.09000000e+00, -2.89894726e+00, 9.19000000e+02
6.10000000e+00, -2.89996487e+00, 9.21000000e+02
6.11000000e+00, -2.89826609e+00, 9.18000000e+02
6.12000000e+00, -2.89765112e+00, 9.17000000e+02
6.13000000e+00, -2.89648862e+00, 9.15000000e+02
6.14000000e+00, -2.89805283e+00, 9.18000000e+02
6.15000000e+00, -2.89689264e+00, 9.16000000e+02
6.16000000e+00, -2.89627516e+00, 9.15000000e+02
6.17000000e+00, -2.89620306e+00, 9.15000000e+02
6.18000000e+00, -2.89503698e+00, 9.13000000e+02
6.19000000e+00, -2.89331770e+00, 9.10000000e+02
6.20000000e+00, -2.89214141e+00, 9.08000000e+02
6.21000000e+00, -2.89371284e+00, 9.11000000e+02
6.22000000e+00, -2.89363779e+00, 9.11000000e+02
6.23000000e+00, -2.89246396e+00, 9.09000000e+02
6.24000000e+00, -2.89128606e+00, 9.07000000e+02
6.25000000e+00, -2.89065627e+00, 9.06000000e+02
6.26000000e+00, -2.88614268e+00, 8.98000000e+02
6.27000000e+00, -2.88827898e+00, 9.02000000e+02
6.28000000e+00, -2.88653098e+00, 8.99000000e+02
6.29000000e+00, -2.88700208e+00, 9.00000000e+02
6.30000000e+00, -2.88580598e+00, 8.98000000e+02
6.31000000e+00, -2.88683294e+00, 9.00000000e+02
6.32000000e+00, -2.88340496e+00, 8.94000000e+02
6.33000000e+00, -2.88331631e+00, 8.94000000e+02
6.34000000e+00, -2.88545995e+00, 8.98000000e+02
6.35000000e+00, -2.88648745e+00, 9.00000000e+02
6.36000000e+00, -2.88584863e+00, 8.99000000e+02
6.37000000e+00, -2.88297629e+00, 8.94000000e+02
6.38000000e+00, -2.88064619e+00, 8.90000000e+02
6.39000000e+00, -2.88055486e+00, 8.90000000e+02
6.40000000e+00, -2.87764677e+00, 8.85000000e+02
6.41000000e+00, -2.87642010e+00, 8.83000000e+02
6.42000000e+00, -2.87575647e+00, 8.82000000e+02
6.43000000e+00, -2.87622525e+00, 8.83000000e+02
6.44000000e+00, -2.87725971e+00, 8.85000000e+02
6.45000000e+00, -2.87716486e+00, 8.85000000e+02
6.46000000e+00, -2.87819883e+00, 8.87000000e+02
6.47000000e+00, -2.88203642e+00, 8.94000000e+02
6.48000000e+00, -2.88473845e+00, 8.99000000e+02
6.49000000e+00, -2.88853443e+00, 9.06000000e+02
6.50000000e+00, -2.89066103e+00, 9.10000000e+02
6.51000000e+00, -2.89278147e+00, 9.14000000e+02
6.52000000e+00, -2.89325915e+00, 9.15000000e+02
6.53000000e+00, -2.89319103e+00, 9.15000000e+02
6.54000000e+00, -2.89475967e+00, 9.18000000e+02
6.55000000e+00, -2.89360375e+00, 9.16000000e+02
6.56000000e+00, -2.89244387e+00, 9.14000000e+02
6.57000000e+00, -2.89727467e+00, 9.23000000e+02
6.58000000e+00, -2.89667168e+00, 9.22000000e+02
6.59000000e+00, -2.89985323e+00, 9.28000000e+02
6.60000000e+00, -2.89763670e+00, 9.24000000e+02
6.61000000e+00, -2.89649340e+00, 9.22000000e+02
6.62000000e+00, -2.90021372e+00, 9.29000000e+02
6.63000000e+00, -2.90069602e+00, 9.30000000e+02
6.64000000e+00, -2.89956487e+00, 9.28000000e+02
6.65000000e+00, -2.89950860e+00, 9.28000000e+02
6.66000000e+00, -2.89783342e+00, 9.25000000e+02
6.67000000e+00, -2.90261624e+00, 9.34000000e+02
6.68000000e+00, -2.89988121e+00, 9.29000000e+02
6.69000000e+00, -2.90464669e+00, 9.38000000e+02
6.70000000e+00, -2.90725702e+00, 9.43000000e+02
6.71000000e+00, -2.91614672e+00, 9.60000000e+02
6.72000000e+00, -2.91974891e+00, 9.67000000e+02
6.73000000e+00, -2.92486802e+00, 9.77000000e+02
6.74000000e+00, -2.92791196e+00, 9.83000000e+02
6.75000000e+00, -2.93094185e+00, 9.89000000e+02
6.76000000e+00, -2.93244805e+00, 9.92000000e+02
6.77000000e+00, -2.93445418e+00, 9.96000000e+02
6.78000000e+00, -2.93994304e+00, 1.00700000e+03
6.79000000e+00, -2.94143554e+00, 1.01000000e+03
6.80000000e+00, -2.94489626e+00, 1.01700000e+03
6.81000000e+00, -2.94589097e+00, 1.01900000e+03
6.82000000e+00, -2.94541387e+00, 1.01800000e+03
6.83000000e+00, -2.94591787e+00, 1.01900000e+03
6.84000000e+00, -2.94740152e+00, 1.02200000e+03
6.85000000e+00, -2.94741743e+00, 1.02200000e+03
6.86000000e+00, -2.94792231e+00, 1.02300000e+03
6.87000000e+00, -2.95086287e+00, 1.02900000e+03
6.88000000e+00, -2.95427352e+00, 1.03600000e+03
6.89000000e+00, -2.95958011e+00, 1.04700000e+03
6.90000000e+00, -2.96389307e+00, 1.05600000e+03
6.91000000e+00, -2.96203502e+00, 1.05200000e+03
6.92000000e+00, -2.96064381e+00, 1.04900000e+03
6.93000000e+00, -2.96210627e+00, 1.05200000e+03
6.94000000e+00, -2.96309251e+00, 1.05400000e+03
6.95000000e+00, -2.96122926e+00, 1.05000000e+03
6.96000000e+00, -2.96458663e+00, 1.05700000e+03
6.97000000e+00, -2.96509927e+00, 1.05800000e+03
6.98000000e+00, -2.96984341e+00, 1.06800000e+03
6.99000000e+00, -2.97222590e+00, 1.07300000e+03
7.00000000e+00, -2.97413677e+00, 1.07700000e+03
7.01000000e+00, -2.97650564e+00, 1.08200000e+03
7.02000000e+00, -2.97702375e+00, 1.08300000e+03
7.03000000e+00, -2.98213341e+00, 1.09400000e+03
7.04000000e+00, -2.98219731e+00, 1.09400000e+03
7.05000000e+00, -2.98134620e+00, 1.09200000e+03
7.06000000e+00, -2.98186629e+00, 1.09300000e+03
7.07000000e+00, -2.98421133e+00, 1.09800000e+03
7.08000000e+00, -2.98564171e+00, 1.10100000e+03
7.09000000e+00, -2.98525532e+00, 1.10000000e+03
7.10000000e+00, -2.98668432e+00, 1.10300000e+03
7.11000000e+00, -2.98991649e+00, 1.11000000e+03
7.12000000e+00, -2.99223708e+00, 1.11500000e+03
7.13000000e+00, -2.99051657e+00, 1.11100000e+03
7.14000000e+00, -2.99193870e+00, 1.11400000e+03
7.15000000e+00, -2.99380642e+00, 1.11800000e+03
7.16000000e+00, -2.99477807e+00, 1.12000000e+03
7.17000000e+00, -2.99841595e+00, 1.12800000e+03
7.18000000e+00, -2.99805648e+00, 1.12700000e+03
7.19000000e+00, -3.00079461e+00, 1.13300000e+03
7.20000000e+00, -2.99999806e+00, 1.13100000e+03
7.21000000e+00, -2.99831206e+00, 1.12700000e+03
7.22000000e+00, -2.99750688e+00, 1.12500000e+03
7.23000000e+00, -2.99669876e+00, 1.12300000e+03
7.24000000e+00, -2.99722403e+00, 1.12400000e+03
7.25000000e+00, -2.99863750e+00, 1.12700000e+03
7.26000000e+00, -2.99960647e+00, 1.12900000e+03
7.27000000e+00, -2.99880351e+00, 1.12700000e+03
7.28000000e+00, -2.99755300e+00, 1.12400000e+03
7.29000000e+00, -2.99406184e+00, 1.11600000e+03
7.30000000e+00, -2.99503237e+00, 1.11800000e+03
7.31000000e+00, -2.99510877e+00, 1.11800000e+03
7.32000000e+00, -2.99563209e+00, 1.11900000e+03
7.33000000e+00, -2.99212143e+00, 1.11100000e+03
7.34000000e+00, -2.99129233e+00, 1.10900000e+03
7.35000000e+00, -2.99136280e+00, 1.10900000e+03
7.36000000e+00, -2.99007878e+00, 1.10600000e+03
7.37000000e+00, -2.98924225e+00, 1.10400000e+03
7.38000000e+00, -2.98885627e+00, 1.10300000e+03
7.39000000e+00, -2.98619541e+00, 1.09700000e+03
7.40000000e+00, -2.98716879e+00, 1.09900000e+03
7.41000000e+00, -2.98677741e+00, 1.09800000e+03
7.42000000e+00, -2.98911219e+00, 1.10300000e+03
7.43000000e+00, -2.99098821e+00, 1.10700000e+03
7.44000000e+00, -2.98969976e+00, 1.10400000e+03
7.45000000e+00, -2.98931315e+00, 1.10300000e+03
7.46000000e+00, -2.99028474e+00, 1.10500000e+03
7.47000000e+00, -2.99080395e+00, 1.10600000e+03
7.48000000e+00, -2.98996641e+00, 1.10400000e+03
7.49000000e+00, -2.99003254e+00, 1.10400000e+03
7.50000000e+00, -2.99055129e+00, 1.10500000e+03
7.51000000e+00, -2.98971205e+00, 1.10300000e+03
7.52000000e+00, -2.99068312e+00, 1.10500000e+03
7.53000000e+00, -2.99704455e+00, 1.11900000e+03
7.54000000e+00, -2.99488007e+00, 1.11400000e+03
7.55000000e+00, -2.99495166e+00, 1.11400000e+03
7.56000000e+00, -2.99636784e+00, 1.11700000e+03
7.57000000e+00, -2.99464730e+00, 1.11300000e+03
7.58000000e+00, -2.99561567e+00, 1.11500000e+03
7.59000000e+00, -2.99523885e+00, 1.11400000e+03
7.60000000e+00, -2.99575860e+00, 1.11500000e+03
7.61000000e+00, -2.99762072e+00, 1.11900000e+03
7.62000000e+00, -3.00081265e+00, 1.12600000e+03
7.63000000e+00, -3.00222089e+00, 1.12900000e+03
7.64000000e+00, -3.00450986e+00, 1.13400000e+03
7.65000000e+00, -3.00503288e+00, 1.13500000e+03
7.66000000e+00, -3.00687467e+00, 1.13900000e+03
7.67000000e+00, -3.00652045e+00, 1.13800000e+03
7.68000000e+00, -3.00660472e+00, 1.13800000e+03
7.69000000e+00, -3.00975503e+00, 1.14500000e+03
7.70000000e+00, -3.00589741e+00, 1.13600000e+03
7.71000000e+00, -3.00685972e+00, 1.13800000e+03
7.72000000e+00, -3.00341620e+00, 1.13000000e+03
7.73000000e+00, -3.00482103e+00, 1.13300000e+03
7.74000000e+00, -3.00534292e+00, 1.13400000e+03
7.75000000e+00, -3.00718471e+00, 1.13800000e+03
7.76000000e+00, -3.00858448e+00, 1.14100000e+03
7.77000000e+00, -3.00691355e+00, 1.13700000e+03
7.78000000e+00, -3.00787490e+00, 1.13900000e+03
7.79000000e+00, -3.00927376e+00, 1.14200000e+03
7.80000000e+00, -3.01154335e+00, 1.14700000e+03
7.81000000e+00, -3.01337191e+00, 1.15100000e+03
7.82000000e+00, -3.01215703e+00, 1.14800000e+03
7.83000000e+00, -3.01268063e+00, 1.14900000e+03
7.84000000e+00, -3.01102564e+00, 1.14500000e+03
7.85000000e+00, -3.00804584e+00, 1.13800000e+03
7.86000000e+00, -3.01337299e+00, 1.15000000e+03
7.87000000e+00, -3.01476454e+00, 1.15300000e+03
7.88000000e+00, -3.01874270e+00, 1.16200000e+03
7.89000000e+00, -3.02098482e+00, 1.16700000e+03
7.90000000e+00, -3.01893584e+00, 1.16200000e+03
7.91000000e+00, -3.02160598e+00, 1.16800000e+03
7.92000000e+00, -3.02084724e+00, 1.16600000e+03
7.93000000e+00, -3.02521408e+00, 1.17600000e+03
7.94000000e+00, -3.03081318e+00, 1.18900000e+03
7.95000000e+00, -3.03635930e+00, 1.20200000e+03
7.96000000e+00, -3.04020483e+00, 1.21100000e+03
7.97000000e+00, -3.04443695e+00, 1.22100000e+03
7.98000000e+00, -3.04619754e+00, 1.22500000e+03
7.99000000e+00, -3.04754769e+00, 1.22800000e+03
8.00000000e+00, -3.04808322e+00, 1.22900000e+03
8.01000000e+00, -3.04821209e+00, 1.22900000e+03
8.02000000e+00, -3.04874748e+00, 1.23000000e+03
8.03000000e+00, -3.05332821e+00, 1.24100000e+03
8.04000000e+00, -3.05507166e+00, 1.24500000e+03
8.05000000e+00, -3.05601051e+00, 1.24700000e+03
8.06000000e+00, -3.05774890e+00, 1.25100000e+03
8.07000000e+00, -3.05748798e+00, 1.25000000e+03
8.08000000e+00, -3.05802608e+00, 1.25100000e+03
8.09000000e+00, -3.05856417e+00, 1.25200000e+03
8.10000000e+00, -3.05670227e+00, 1.24700000e+03
8.11000000e+00, -3.05923854e+00, 1.25300000e+03
8.12000000e+00, -3.05977647e+00, 1.25400000e+03
8.13000000e+00, -3.06031441e+00, 1.25500000e+03
8.14000000e+00, -3.06402696e+00, 1.26400000e+03
8.15000000e+00, -3.06575065e+00, 1.26800000e+03
8.16000000e+00, -3.06471195e+00, 1.26500000e+03
8.17000000e+00, -3.06800809e+00, 1.27300000e+03
8.18000000e+00, -3.07089769e+00, 1.28000000e+03
8.19000000e+00, -3.07221908e+00, 1.28300000e+03
8.20000000e+00, -3.07431599e+00, 1.28800000e+03
8.21000000e+00, -3.07795195e+00, 1.29700000e+03
8.22000000e+00, -3.07656593e+00, 1.29300000e+03
8.23000000e+00, -3.07710878e+00, 1.29400000e+03
8.24000000e+00, -3.07919364e+00, 1.29900000e+03
8.25000000e+00, -3.08318675e+00, 1.30900000e+03
8.26000000e+00, -3.08563652e+00, 1.31500000e+03
8.27000000e+00, -3.08618237e+00, 1.31600000e+03
8.28000000e+00, -3.09126336e+00, 1.32900000e+03
8.29000000e+00, -3.09181120e+00, 1.33000000e+03
8.30000000e+00, -3.09385938e+00, 1.33500000e+03
8.31000000e+00, -3.09178117e+00, 1.32900000e+03
8.32000000e+00, -3.09157595e+00, 1.32800000e+03
8.33000000e+00, -3.09325018e+00, 1.33200000e+03
8.34000000e+00, -3.09529562e+00, 1.33700000e+03
8.35000000e+00, -3.09845260e+00, 1.34500000e+03
8.36000000e+00, -3.10491018e+00, 1.36200000e+03
8.37000000e+00, -3.10656124e+00, 1.36600000e+03
8.38000000e+00, -3.10711345e+00, 1.36700000e+03
8.39000000e+00, -3.10729997e+00, 1.36700000e+03
8.40000000e+00, -3.10638778e+00, 1.36400000e+03
8.41000000e+00, -3.10913197e+00, 1.37100000e+03
8.42000000e+00, -3.10858964e+00, 1.36900000e+03
8.43000000e+00, -3.11023494e+00, 1.37300000e+03
8.44000000e+00, -3.11224048e+00, 1.37800000e+03
8.45000000e+00, -3.11568542e+00, 1.38700000e+03
8.46000000e+00, -3.11767820e+00, 1.39200000e+03
8.47000000e+00, -3.11463042e+00, 1.38300000e+03
8.48000000e+00, -3.11554438e+00, 1.38500000e+03
8.49000000e+00, -3.11681828e+00, 1.38800000e+03
8.50000000e+00, -3.11845022e+00, 1.39200000e+03
8.51000000e+00, -3.12007949e+00, 1.39600000e+03
8.52000000e+00, -3.12134885e+00, 1.39900000e+03
8.53000000e+00, -3.12261694e+00, 1.40200000e+03
8.54000000e+00, -3.12565996e+00, 1.41000000e+03
8.55000000e+00, -3.12621561e+00, 1.41100000e+03
8.56000000e+00, -3.12712517e+00, 1.41300000e+03
8.57000000e+00, -3.12944575e+00, 1.41900000e+03
8.58000000e+00, -3.12859173e+00, 1.41600000e+03
8.59000000e+00, -3.12738000e+00, 1.41200000e+03
8.60000000e+00, -3.12899525e+00, 1.41600000e+03
8.61000000e+00, -3.13271614e+00, 1.42600000e+03
8.62000000e+00, -3.13116599e+00, 1.42100000e+03
8.63000000e+00, -3.13207303e+00, 1.42300000e+03
8.64000000e+00, -3.13262866e+00, 1.42400000e+03
8.65000000e+00, -3.13493553e+00, 1.43000000e+03
8.66000000e+00, -3.13619013e+00, 1.43300000e+03
8.67000000e+00, -3.13779158e+00, 1.43700000e+03
8.68000000e+00, -3.13590861e+00, 1.43100000e+03
8.69000000e+00, -3.13924985e+00, 1.44000000e+03
8.70000000e+00, -3.14119276e+00, 1.44500000e+03
8.71000000e+00, -3.14036518e+00, 1.44200000e+03
8.72000000e+00, -3.14196034e+00, 1.44600000e+03
8.73000000e+00, -3.14320808e+00, 1.44900000e+03
8.74000000e+00, -3.14617343e+00, 1.45700000e+03
8.75000000e+00, -3.14741720e+00, 1.46000000e+03
8.76000000e+00, -3.14660500e+00, 1.45700000e+03
8.77000000e+00, -3.14510102e+00, 1.45200000e+03
8.78000000e+00, -3.14462446e+00, 1.45000000e+03
8.79000000e+00, -3.14414593e+00, 1.44800000e+03
8.80000000e+00, -3.14435650e+00, 1.44800000e+03
8.81000000e+00, -3.14525696e+00, 1.45000000e+03
8.82000000e+00, -3.14581255e+00, 1.45100000e+03
8.83000000e+00, -3.14567887e+00, 1.45000000e+03
8.84000000e+00, -3.14692268e+00, 1.45300000e+03
8.85000000e+00, -3.14850858e+00, 1.45700000e+03
8.86000000e+00, -3.15282241e+00, 1.46900000e+03
8.87000000e+00, -3.15269896e+00, 1.46800000e+03
8.88000000e+00, -3.15563276e+00, 1.47600000e+03
8.89000000e+00, -3.15686721e+00, 1.47900000e+03
8.90000000e+00, -3.15674914e+00, 1.47800000e+03
8.91000000e+00, -3.15629158e+00, 1.47600000e+03
8.92000000e+00, -3.15413315e+00, 1.46900000e+03
8.93000000e+00, -3.15434872e+00, 1.46900000e+03
8.94000000e+00, -3.15285932e+00, 1.46400000e+03
8.95000000e+00, -3.15409604e+00, 1.46700000e+03
8.96000000e+00, -3.15328659e+00, 1.46400000e+03
8.97000000e+00, -3.15247365e+00, 1.46100000e+03
8.98000000e+00, -3.15234263e+00, 1.46000000e+03
8.99000000e+00, -3.15083808e+00, 1.45500000e+03
9.00000000e+00, -3.14898053e+00, 1.44900000e+03
9.01000000e+00, -3.14780440e+00, 1.44500000e+03
9.02000000e+00, -3.14939085e+00, 1.44900000e+03
9.03000000e+00, -3.15269241e+00, 1.45800000e+03
9.04000000e+00, -3.15461294e+00, 1.46300000e+03
9.05000000e+00, -3.15652930e+00, 1.46800000e+03
9.06000000e+00, -3.15503549e+00, 1.46300000e+03
9.07000000e+00, -3.15865148e+00, 1.47300000e+03
9.08000000e+00, -3.15818564e+00, 1.47100000e+03
9.09000000e+00, -3.15805814e+00, 1.47000000e+03
9.10000000e+00, -3.16132195e+00, 1.47900000e+03
9.11000000e+00, -3.16288743e+00, 1.48300000e+03
9.12000000e+00, -3.16478665e+00, 1.48800000e+03
9.13000000e+00, -3.16735117e+00, 1.49500000e+03
9.14000000e+00, -3.16589635e+00, 1.49000000e+03
9.15000000e+00, -3.16443383e+00, 1.48500000e+03
9.16000000e+00, -3.16431309e+00, 1.48400000e+03
9.17000000e+00, -3.16520196e+00, 1.48600000e+03
9.18000000e+00, -3.16508134e+00, 1.48500000e+03
9.19000000e+00, -3.16731284e+00, 1.49100000e+03
9.20000000e+00, -3.16719471e+00, 1.49000000e+03
9.21000000e+00, -3.16573076e+00, 1.48500000e+03
9.22000000e+00, -3.16324454e+00, 1.47700000e+03
9.23000000e+00, -3.16379445e+00, 1.47800000e+03
9.24000000e+00, -3.16265108e+00, 1.47400000e+03
9.25000000e+00, -3.16320013e+00, 1.47500000e+03
9.26000000e+00, -3.16374908e+00, 1.47600000e+03
9.27000000e+00, -3.16328134e+00, 1.47400000e+03
9.28000000e+00, -3.16111046e+00, 1.46700000e+03
9.29000000e+00, -3.16403618e+00, 1.47500000e+03
9.30000000e+00, -3.16390626e+00, 1.47400000e+03
9.31000000e+00, -3.16173470e+00, 1.46700000e+03
9.32000000e+00, -3.16330199e+00, 1.47100000e+03
9.33000000e+00, -3.16418839e+00, 1.47300000e+03
9.34000000e+00, -3.16371659e+00, 1.47100000e+03
9.35000000e+00, -3.16494188e+00, 1.47400000e+03
9.36000000e+00, -3.16242826e+00, 1.46600000e+03
