Particle 1 x (Å), Particle 1 y (Å), Particle 1 z (Å), Particle 2 x (Å), Particle 2 y (Å), Particle 2 z (Å), Particle 3 x (Å), Particle 3 y (Å), Particle 3 z (Å)
4.06462182, 10.14838766, 2.15485753, 3.97668740, -0.01814915, 12.27895573, 12.05999678, 3.95860775, 0.13822100
4.01903787, 10.24381154, 2.18517887, 3.96711425, -0.08258083, 12.18189544, 12.11802189, 3.96559792, 0.18977792
3.98161759, 10.34191815, 2.17867412, 3.95903856, -0.13728808, 12.08370772, 12.20253104, 3.95055845, 0.22280976
3.95488478, 10.41690848, 2.15546903, 3.96238223, -0.17476820, 11.99377479, 12.30793559, 3.91761512, 0.23325842
3.94341565, 10.45617813, 2.13170049, 3.98867443, -0.19080416, 11.92325247, 12.41734242, 3.88473575, 0.21990549
3.95025432, 10.46136901, 2.11553878, 4.04676363, -0.18605706, 11.88000162, 12.50673198, 3.87301497, 0.17998315
3.97254449, 10.44244057, 2.10913606, 4.13051779, -0.16492250, 11.86297386, 12.55262107, 3.89455284, 0.11313918
4.00414974, 10.41003012, 2.11092220, 4.22107654, -0.13300963, 11.86617739, 12.54272303, 3.94362523, 0.02719941
4.03842270, 10.37205029, 2.11851491, 4.29838434, -0.09606529, 11.88635678, 12.47658892, 3.99661054, -0.06177613
4.06979281, 10.33309507, 2.12809457, 4.34713186, -0.05854453, 11.92502016, 12.36649867, 4.02905855, -0.13864070
4.09342435, 10.29452063, 2.13129313, 4.36135573, -0.02293872, 11.98474255, 12.23428497, 4.03306176, -0.19550777
4.10613880, 10.25613093, 2.11483338, 4.34420314, 0.00853143, 12.06432515, 12.10064624, 4.01324069, -0.22677165
4.10908203, 10.21867500, 2.06828707, 4.30327393, 0.03489404, 12.15823832, 11.98267364, 3.97798325, -0.22758524
4.10855213, 10.18361211, 1.99331399, 4.24647808, 0.05903612, 12.25748533, 11.89575259, 3.93838212, -0.19437208
4.11310977, 10.14963164, 1.90476552, 4.18195120, 0.08280547, 12.35090409, 11.84622174, 3.90989422, -0.12789072
4.13025603, 10.11534595, 1.82223833, 4.11588304, 0.10014630, 12.42861567, 11.83223176, 3.90937504, -0.03642838
4.16280165, 10.08167638, 1.76069427, 4.05073457, 0.09901895, 12.48648819, 11.85191262, 3.94982866, 0.05358559
4.20597783, 10.05152963, 1.72690412, 3.98725139, 0.07075158, 12.52348981, 11.90241956, 4.03523508, 0.11065500
4.24600668, 10.02878723, 1.72106385, 3.92623736, 0.01665218, 12.53998419, 11.97942588, 4.15807994, 0.12251230
4.26608344, 10.01801104, 1.74044800, 3.86992087, -0.05180692, 12.53863056, 12.08188848, 4.28930223, 0.09589142
4.25352870, 10.02227356, 1.78215509, 3.82715817, -0.11414928, 12.52446343, 12.21224758, 4.38924740, 0.04439328
4.20654382, 10.03917033, 1.84260150, 3.81432282, -0.14398873, 12.50307009, 12.36614178, 4.43833706, -0.01576457
4.13651665, 10.06167189, 1.91475472, 3.84392827, -0.12678433, 12.47612650, 12.52272148, 4.43054092, -0.06433394
4.06377881, 10.08206432, 1.98897087, 3.90966949, -0.07993090, 12.44002867, 12.65697707, 4.36568229, -0.09369002
4.01248709, 10.09233109, 2.05335338, 3.99525203, -0.03346487, 12.39257949, 12.74823322, 4.25878144, -0.10926079
4.00469420, 10.08754627, 2.09480085, 4.08992616, -0.00489203, 12.33773393, 12.78897633, 4.13957253, -0.11325823
4.04905855, 10.07327932, 2.10741455, 4.18859980, 0.00460903, 12.28162263, 12.77903757, 4.04585897, -0.10286138
4.13381067, 10.06387554, 2.09840793, 4.27930980, -0.00015177, 12.23102288, 12.72690791, 4.00385265, -0.08114507
4.23284216, 10.07098170, 2.08200962, 4.34456038, -0.01243702, 12.19264749, 12.64949751, 4.01669899, -0.05573884
4.31511508, 10.09658268, 2.07399657, 4.37113917, -0.02648810, 12.17299258, 12.56378455, 4.06978262, -0.03047975
4.35777462, 10.13706315, 2.08733773, 4.35870928, -0.03790563, 12.17441309, 12.47860803, 4.14100803, -0.00538201
4.35271193, 10.18452411, 2.11713200, 4.31891261, -0.04602336, 12.19236576, 12.39815675, 4.20707756, 0.01879473
4.29916688, 10.22974429, 2.13987503, 4.26764423, -0.05540087, 12.21912645, 12.32686257, 4.24721558, 0.04249500
4.19636135, 10.26681129, 2.13208224, 4.21814351, -0.07259209, 12.24714220, 12.27001146, 4.25036419, 0.06995942
4.05394503, 10.29362356, 2.08779506, 4.17827158, -0.10154485, 12.26889861, 12.22935358, 4.21560361, 0.10870300
3.89604322, 10.30955993, 2.02152238, 4.14857947, -0.14228213, 12.27133526, 12.20169070, 4.14985231, 0.16406014
3.74860489, 10.31092003, 1.96127668, 4.12282274, -0.19085622, 12.24173217, 12.18213916, 4.06695034, 0.23346210
3.63602967, 10.29215591, 1.94061229, 4.09247568, -0.23877399, 12.17762701, 12.16916290, 3.98456757, 0.30533395
3.57834375, 10.25610289, 1.97274087, 4.05399114, -0.27278668, 12.09053019, 12.16230230, 3.91954766, 0.36264830
3.58139533, 10.22024458, 2.03491439, 4.01411091, -0.27778652, 11.99964674, 12.16074955, 3.88620383, 0.38491162
3.63743802, 10.20064263, 2.09454872, 3.98820007, -0.24149670, 11.92290317, 12.16528911, 3.89042667, 0.35720228
3.73097007, 10.20161886, 2.13355533, 3.99065499, -0.16095483, 11.87332034, 12.17953158, 3.92130144, 0.28246442
3.84535514, 10.21805142, 2.14963571, 4.02242134, -0.04755858, 11.85879852, 12.20769155, 3.96208897, 0.17907377
3.96436584, 10.24190995, 2.14648603, 4.06521604, 0.07825264, 11.88295050, 12.25322617, 4.00322845, 0.07132959
4.07036167, 10.26969536, 2.12841522, 4.09670359, 0.19491402, 11.94081155, 12.31319474, 4.04224695, -0.02090953
4.14566023, 10.30380383, 2.09946986, 4.10618797, 0.28860090, 12.02071578, 12.37421594, 4.07711948, -0.08820239
4.18172736, 10.34579899, 2.06365224, 4.09599040, 0.35616524, 12.10929364, 12.41367811, 4.10311350, -0.12265616
4.18625392, 10.38938576, 2.02874500, 4.07560458, 0.39730419, 12.19440788, 12.41417753, 4.11560657, -0.12120737
4.17862348, 10.42263865, 2.00811077, 4.05530647, 0.40942050, 12.26841500, 12.37505652, 4.11473194, -0.09283569
4.17983761, 10.43711904, 2.01590653, 4.04105029, 0.39008835, 12.32839227, 12.31041597, 4.10947355, -0.05444650
4.19981011, 10.43222545, 2.05517260, 4.03449919, 0.34043763, 12.37350508, 12.23639676, 4.11224629, -0.01988664
4.23168144, 10.41327308, 2.11328131, 4.03395160, 0.26783969, 12.40268540, 12.16499252, 4.12963103, 0.00333112
4.26184359, 10.38750552, 2.17081905, 4.03849261, 0.18493323, 12.41407172, 12.10597291, 4.15720296, 0.01121395
4.27667514, 10.36251873, 2.20822175, 4.04983766, 0.10796967, 12.40586537, 12.06481310, 4.18271034, 0.00402330
4.26351402, 10.34389880, 2.20708641, 4.06917772, 0.05140189, 12.37853132, 12.04371174, 4.19255407, -0.01695339
4.21820879, 10.33206753, 2.15790188, 4.09328031, 0.01850243, 12.33936065, 12.04085465, 4.17860245, -0.04923601
4.14869479, 10.32210524, 2.06841313, 4.11613569, 0.00265192, 12.30140874, 12.05158832, 4.14092897, -0.08841224
4.06856222, 10.30778219, 1.95979660, 4.13218344, -0.00307649, 12.27540912, 12.07079386, 4.08602883, -0.13001379
3.99314518, 10.28457990, 1.85868967, 4.13951391, -0.00104455, 12.26470213, 12.09618374, 4.02395283, -0.17051957
3.94209181, 10.24966023, 1.79835361, 4.13865818, 0.00865698, 12.26745460, 12.12839083, 3.96659613, -0.20687695
3.93080066, 10.20378287, 1.80853557, 4.13110110, 0.02433219, 12.28155923, 12.16940064, 3.92706228, -0.23472511
3.95474764, 10.15828272, 1.88963871, 4.11917803, 0.04066713, 12.30438160, 12.22113841, 3.91483538, -0.25076774
3.99732393, 10.12992963, 2.01241689, 4.10601970, 0.04989186, 12.33236371, 12.28314892, 3.93164770, -0.25564329
4.04763985, 10.12968022, 2.14236077, 4.09565984, 0.04221010, 12.36320471, 12.35206704, 3.97175745, -0.25351545
4.09742809, 10.16031554, 2.25429217, 4.09236803, 0.00990391, 12.39570380, 12.42336385, 4.02668257, -0.24604532
4.13820245, 10.21221857, 2.33665885, 4.09936997, -0.04740545, 12.42794794, 12.49249102, 4.08809640, -0.23389759
4.16637571, 10.26952841, 2.38954790, 4.11531022, -0.12031311, 12.45691483, 12.55376999, 4.14671965, -0.21771490
4.18380655, 10.31911483, 2.41949406, 4.13160125, -0.19191010, 12.48014485, 12.60029428, 4.19223323, -0.19765537
4.19348031, 10.35171774, 2.43192659, 4.13583431, -0.24222952, 12.49371003, 12.62226914, 4.21335357, -0.17147309
4.19627222, 10.35971796, 2.42990273, 4.11980668, -0.25939689, 12.49359610, 12.61043210, 4.20535977, -0.13265628
4.19210399, 10.33942944, 2.41514383, 4.08271404, -0.24274517, 12.47964422, 12.56159522, 4.17826626, -0.07402418
4.17916631, 10.29334962, 2.38847822, 4.02979814, -0.19961273, 12.45561808, 12.47826253, 4.15308017, 0.00396948
4.15454043, 10.22934421, 2.35073554, 3.97040762, -0.14007605, 12.42481342, 12.37083121, 4.14618429, 0.09105828
4.11737003, 10.15756929, 2.30285560, 3.91582995, -0.07472803, 12.38773141, 12.26038415, 4.15970597, 0.16444957
4.06863702, 10.08765690, 2.24452517, 3.87627075, -0.01106721, 12.34469488, 12.17218108, 4.18413734, 0.19996357
4.01342025, 10.02891347, 2.17481930, 3.85906022, 0.04878418, 12.29498786, 12.12257217, 4.20044979, 0.19013177
3.95726734, 9.98839380, 2.09670649, 3.86503309, 0.10413705, 12.23857649, 12.11529851, 4.19336980, 0.14966211
3.90695005, 9.96924173, 2.01852278, 3.88878433, 0.15141152, 12.17762279, 12.14391391, 4.16348544, 0.10346653
3.87052956, 9.97403270, 1.95454574, 3.92244991, 0.18088802, 12.12216582, 12.19463290, 4.12265056, 0.07224995
3.85491117, 10.00512041, 1.92175572, 3.95984593, 0.17734035, 12.08989929, 12.25105547, 4.08450129, 0.06939817
3.86252081, 10.05892469, 1.93011199, 3.99888537, 0.12974044, 12.09236516, 12.29993974, 4.05596547, 0.09808383
3.89268980, 10.12200814, 1.97457331, 4.03898546, 0.04461507, 12.12115124, 12.33129567, 4.03582540, 0.15185764
3.94584548, 10.17548674, 2.03747576, 4.07661509, -0.05647586, 12.15737957, 12.33394753, 4.02187927, 0.21951262
4.02301664, 10.20686072, 2.09995688, 4.10340055, -0.15161397, 12.18603607, 12.29896111, 4.01852597, 0.28808716
4.11973857, 10.22020837, 2.14804190, 4.10676916, -0.22155439, 12.19839333, 12.22639876, 4.03293512, 0.34163668
4.22688733, 10.23185673, 2.17134905, 4.08124400, -0.25107442, 12.19294730, 12.13401325, 4.06394396, 0.36059183
4.33154949, 10.26081820, 2.16506498, 4.03576323, -0.23199597, 12.17823219, 12.05645369, 4.09815571, 0.32476059
4.41855475, 10.32173866, 2.13378920, 3.98484888, -0.16997262, 12.16354522, 12.02591095, 4.11540676, 0.22296142
4.47676017, 10.41766606, 2.08713870, 3.93967639, -0.08383440, 12.15233250, 12.04080383, 4.10486228, 0.06920212
4.50497107, 10.53360258, 2.03473085, 3.91271000, -0.00121940, 12.14573458, 12.07652829, 4.07530013, -0.11021168
4.50397812, 10.63945045, 1.98649471, 3.92267737, 0.04717360, 12.14574363, 12.11670544, 4.04021464, -0.28544736
4.47392517, 10.70375813, 1.95217913, 3.98008504, 0.03804919, 12.16012537, 12.16049072, 4.00076516, -0.42574020
4.42318857, 10.70949998, 1.93673452, 4.06819651, -0.02404066, 12.19959578, 12.21075798, 3.95454761, -0.50766415
4.36698728, 10.65786723, 1.93702840, 4.15558018, -0.11088966, 12.26134595, 12.26562829, 3.91653160, -0.52087798
4.31354264, 10.56274826, 1.94843224, 4.20787110, -0.18106270, 12.32437215, 12.31787182, 3.91867321, -0.46818366
4.26149846, 10.44196925, 1.97076525, 4.19876892, -0.19786425, 12.37408326, 12.35910682, 3.97770505, -0.36423653
4.20583001, 10.31138077, 2.00438291, 4.13798365, -0.15884459, 12.41228332, 12.38674087, 4.07939679, -0.23052676
4.14333130, 10.18701697, 2.04739429, 4.05856831, -0.08375237, 12.44108105, 12.40323196, 4.19736497, -0.08520953
4.07281431, 10.08487969, 2.09480077, 3.98922352, 0.01110723, 12.45726242, 12.40977571, 4.30009717, 0.05614688
3.99286800, 10.02356356, 2.13425743, 3.94739343, 0.11439497, 12.45546407, 12.40387259, 4.35588642, 0.17749062
3.90309182, 10.01406931, 2.15317089, 3.93853977, 0.21527909, 12.43299745, 12.38713925, 4.34304334, 0.25688861
3.81124609, 10.04651609, 2.14939854, 3.95468955, 0.30578229, 12.39258362, 12.37200092, 4.26525954, 0.27967426
3.73512685, 10.09782277, 2.12951355, 3.98064622, 0.37552520, 12.33976946, 12.37213365, 4.14907098, 0.24726533
3.69548847, 10.14727121, 2.10174428, 4.00010623, 0.41208883, 12.28492274, 12.39415520, 4.02260844, 0.16976413
3.70865926, 10.18295422, 2.07503523, 3.99926509, 0.40408358, 12.24311564, 12.43238658, 3.90532906, 0.06562736
3.77736417, 10.20209714, 2.05499657, 3.97428287, 0.35108991, 12.22800488, 12.47088769, 3.80866229, -0.03780978
3.88674812, 10.20852067, 2.04169424, 3.93361079, 0.26933790, 12.24347235, 12.49315673, 3.73884405, -0.11396918
4.01424582, 10.20837108, 2.03457871, 3.89296899, 0.18343616, 12.28260376, 12.49078785, 3.69834509, -0.14882757
4.13904574, 10.21002983, 2.03594781, 3.86904208, 0.11296192, 12.33043691, 12.46596132, 3.68771576, -0.14740368
4.24523342, 10.22160574, 2.05037727, 3.87402189, 0.06671663, 12.36716549, 12.42800098, 3.70656608, -0.12575891
4.32000256, 10.24489939, 2.08306159, 3.91282957, 0.04337609, 12.37761731, 12.38632775, 3.75294426, -0.10129660
4.35952147, 10.27599719, 2.13294414, 3.97959862, 0.03556548, 12.36063851, 12.34704078, 3.82188909, -0.08711012
4.36729932, 10.30608095, 2.18635658, 4.06091288, 0.03584178, 12.32698828, 12.31335157, 3.90581209, -0.08891226
4.34671793, 10.32278064, 2.22668401, 4.14148489, 0.03640647, 12.29178108, 12.28657098, 3.99686157, -0.10547586
